transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03812,0.9695992,0.6604689170477008,0.08638236691684423,8.0,0.821784603102511
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03814,0.9695886499999999,0.6993617783387489,0.08014898612884788,8.0,0.892767427334652
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03816,0.9695781,0.7340700976038692,0.07808123262828107,4.0,0.9496999930266576
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03818,0.96956755,0.7701975202609137,0.07622953574571939,4.0,0.986937350852301
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0382,0.969557,0.80428,0.07421999999999995,2.0,1.0
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03822,0.96954805,0.8336242007002171,0.073378119212816,2.0,0.9891095176720666
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03824,0.9695391,0.8608453365110669,0.07167168547432007,2.0,0.9571077891309621
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03826,0.96953015,0.8857077220349975,0.06921925695381481,2.0,0.9065523473022242
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03828,0.9695212,0.9080478049179475,0.06615568993026244,2.0,0.8416849432478375
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0383,0.96951225,0.9277816830130006,0.06262128366710035,2.0,0.7676665374834151
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03832,0.9695033,0.9449058065230616,0.05875289197551453,2.0,0.6896962994411778
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03834,0.96949435,0.959491403191608,0.054677346559912354,2.0,0.6122772054623373
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03836,0.9694853999999999,0.9716738960832049,0.05050715744125722,2.0,0.5387900538380253
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03838,0.9694764499999999,0.9816390055173434,0.04633821279796374,2.0,0.47139380029710953
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0384,0.9694675,0.9896073344880383,0.04224908186041404,2.0,0.4111649542811056
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03842,0.96945855,0.9958190799122182,0.0383014990270662,2.0,0.35835504475414853
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03844,0.9694496,0.9985486566365958,0.034578817488358934,4.0,0.31266614950286653
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03846,0.96944065,1.0021697787747517,0.03102359810939706,4.0,0.2734861326243772
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03848,0.9694317,1.006336167230006,0.027702701447949396,2.0,0.24006238557728532
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0385,0.96942275,1.0078813057588285,0.02465478548289418,2.0,0.2116160235626516
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03852,0.9694138,1.0087667752776048,0.021860822274829883,2.0,0.18740867335017283
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03854,0.96940485,1.009147785547201,0.019317294196555757,2.0,0.16677590111284163
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03856,0.9693959,1.0091544902246827,0.0170159990776087,2.0,0.14913932755334533
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03858,0.96938695,1.0088935494891325,0.014945362554530606,2.0,0.1340063346085977
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0386,0.969378,1.0084504351059642,0.013091533746975637,2.0,0.1209633328275991
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03862,0.9693706,1.0079551927120498,0.011603143713428467,2.0,0.11074334748850517
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03864,0.9693632,1.0074046862214696,0.010264936116752388,2.0,0.10172167664130649
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03866,0.9693558,1.0068277519614797,0.009065398589825135,2.0,0.09372389507390941
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03868,0.9693484,1.0062460902211943,0.007993156473488583,2.0,0.08660342684581697
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0387,0.969341,1.0056755681029206,0.007037162306721079,2.0,0.08023711074877642
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03872,0.9693336,1.0051273627119497,0.00618683399408837,2.0,0.07452138355036955
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03874,0.9693262,1.0046089425238394,0.005432150547572623,2.0,0.06936904044935027
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03876,0.9693188,1.004124893954322,0.004763713308635509,2.0,0.06470651138202647
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03878,0.9693114,1.003677605804103,0.0041727795493459174,2.0,0.06047158559325414
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0388,0.9693039999999999,1.0032678272159112,0.0036512743784457014,2.0,0.05661151860098318
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03882,0.9692966,1.0028951158208896,0.0031917859698432083,2.0,0.053081461320991376
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03884,0.9692892,1.00255819249125,0.002787548305199561,2.0,0.04984315832499217
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03886,0.9692818,1.002255218043622,0.0024324148863028583,2.0,0.04686386967022311
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03888,0.9692744,1.0019840057160452,0.002120826228501571,2.0,0.0441154777758397
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0389,0.969267,1.001742181527494,0.001847773390125651,2.0,0.0415737471246311
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03892,0.9692596,1.001527302894652,0.0016087593190604599,2.0,0.039217710035849236
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03894,0.9692522,1.0013369442338464,0.001399759398717837,2.0,0.037029156401453156
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03896,0.9692448,1.0011687567776972,0.0012171822439598912,2.0,0.034992209172908455
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03898,0.9692374,1.0010205085144366,0.0010578315248275794,2.0,0.03309297062039816
BCb,b_cb,DT,Decision Tree,uncalibrated,0.039,0.96923,1.0008901090188318,0.0009188693737849918,2.0,0.03131922705620607
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03902,0.96922275,1.0007768359982672,0.0007990595181008864,2.0,0.029677428970574404
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03904,0.9692155,1.0006774017945617,0.0006945723223433231,2.0,0.0281386280207335
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03906,0.96920825,1.0005902427538638,0.0006035082011143778,2.0,0.02669459489432871
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03908,0.969201,1.0005139432484471,0.0005241913038290802,2.0,0.025337973909483995
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0391,0.96919375,1.0004472285620407,0.00045514545825753316,2.0,0.02406216596848178
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03912,0.9691865000000001,1.0003889561543546,0.00039507224398233065,2.0,0.02286122947376243
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03914,0.96917925,1.0003381060292942,0.00034283110312066656,2.0,0.021729796255767386
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03916,0.969172,1.000293770739253,0.0002974213773375145,2.0,0.020663000065910146
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03918,0.96916475,1.0002551454050481,0.00025796614547590746,2.0,0.01965641560261155
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0392,0.9691575,1.000221518017617,0.00022369773218566813,2.0,0.018706006381144582
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03922,0.96915025,1.000192260197211,0.00019394475388823107,2.0,0.01780808004082029
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03924,0.969143,1.0001668185212438,0.00016812057184029117,2.0,0.016959249917274304
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03926,0.96913575,1.0001447064816773,0.00014571302511673379,2.0,0.01615640190160382
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03928,0.9691285,1.000125497097648,0.00012627532289855026,2.0,0.015396665769033263
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0393,0.9691212499999999,1.000108816182483,0.00010941798154723292,2.0,0.01467739029343476
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03932,0.969114,1.0000943362478945,9.480170101955343e-05,2.0,0.01399612157515681
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03934,0.96910675,1.0000817710148477,8.213108169430328e-05,2.0,0.01335058410205538
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03936,0.9690995,1.0000708704937535,7.114909125338631e-05,2.0,0.012738664140783233
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03938,0.96909225,1.000061416593649,6.163220024063554e-05,2.0,0.012158395119453122
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0394,0.969085,1.0000532192155764,5.338610974092717e-05,2.0,0.011607944716604392
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03942,0.9690784,1.0000464419997104,4.657284768982972e-05,2.0,0.011109206157125904
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03944,0.9690717999999999,1.0000405259184275,4.0628527157249295e-05,2.0,0.010634603002045764
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03946,0.9690652,1.0000353622655154,3.544274690586713e-05,2.0,0.010182838260142222
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03948,0.9690586,1.0000308558796644,3.0919019401831616e-05,2.0,0.009752694039720258
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0395,0.9690519999999999,1.0000269234964194,2.6973042388855895e-05,2.0,0.009343025752026834
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03952,0.9690454,1.0000234922904614,2.3531178324764923e-05,2.0,0.00895275685737224
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03954,0.9690388,1.0000204985929018,2.052912255234851e-05,2.0,0.00858087408937712
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03956,0.9690322,1.0000178867585958,1.791073219481465e-05,2.0,0.008226423101876658
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03958,0.9690255999999999,1.0000156081710936,1.5627001071105706e-05,2.0,0.007888504490550901
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0396,0.969019,1.0000136203663021,1.3635159870017954e-05,2.0,0.007566270147943051
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03962,0.9690124,1.0000118862622251,1.1897887516099104e-05,2.0,0.007258919915974977
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03964,0.9690057999999999,1.0000103734874521,1.0382625295735082e-05,2.0,0.006965698504875246
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03966,0.9689992,1.0000090537844688,9.06096891889474e-06,2.0,0.0066858926513704104
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03968,0.9689926,1.0000079024940793,7.908144154245011e-06,2.0,0.006418828492427252
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0397,0.968986,1.0000068980992083,6.9025437451353255e-06,2.0,0.006163869133832641
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03972,0.9689793999999999,1.0000060218278397,6.025324964631373e-06,2.0,0.005920412395328731
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03974,0.9689728,1.0000052573038072,5.260056188727269e-06,2.0,0.005687888716245796
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03976,0.9689662,1.0000045902437178,4.592410520865009e-06,2.0,0.005465759207375575
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03978,0.9689595999999999,1.0000040081913286,4.009897583978628e-06,2.0,0.005253513836501328
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0398,0.968953,1.0000035002783325,3.5016222804662434e-06,2.0,0.005050669736329897
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03982,0.9689462999999999,1.000003053709995,3.0547668442570952e-06,2.0,0.004855392575260733
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03984,0.9689396,1.0000026643946973,2.66522600045338e-06,2.0,0.004668752116393906
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03986,0.9689329,1.0000023249658736,2.3256199405130573e-06,2.0,0.0044903286612126
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03988,0.9689262,1.000002029000663,2.0295154172789154e-06,2.0,0.004319724591317021
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0399,0.9689194999999999,1.0000017709165,1.771321723076369e-06,2.0,0.004156563111466771
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03992,0.9689128,1.0000015458392648,1.5461583474096763e-06,2.0,0.004000487071500629
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03994,0.9689061,1.0000013495284719,1.3497797917705334e-06,2.0,0.0038511578614042036
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03996,0.9688994,1.0000011782912437,1.178489244191283e-06,2.0,0.0037082543743415302
BCb,b_cb,DT,Decision Tree,uncalibrated,0.03998,0.9688926999999999,1.0000010289048067,1.0290608405405521e-06,2.0,0.0035714720328736205
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04,0.9688859999999999,1.0000008985704651,8.986934592059015e-07,2.0,0.0034405218740337726
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04002,0.9688793,1.0000007848453394,7.849423149242085e-07,2.0,0.0033151296892623885
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04004,0.9688726,1.000000685600219,6.856766999185915e-07,2.0,0.003195035215528897
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04006,0.9688659,1.000000598979007,5.990393399657457e-07,2.0,0.003079991374276373
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04008,0.9688592,1.0000005233703497,5.234179560886787e-07,2.0,0.002969763555052291
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0401,0.9688525,1.000000457364533,4.574021068570744e-07,2.0,0.0028641289409528444
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04012,0.9688458,1.0000003997349227,3.997645855458032e-07,2.0,0.0027628758732195077
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04014,0.9688391,1.0000003494139862,3.4943741000770245e-07,2.0,0.002665803252497758
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04016,0.9688323999999999,1.000000305464305,3.0548280566256025e-07,2.0,0.002572719974473899
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04018,0.9688257,1.000000267077101,2.6709171724315084e-07,2.0,0.0024834443977511463
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0402,0.968819,1.0000002335464329,2.335579831758139e-07,2.0,0.0023978038419745938
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04022,0.968812775,1.0000002052864665,2.052956766807057e-07,2.0,0.0023182733000282354
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04024,0.96880655,1.0000001804658687,1.8047321415082251e-07,2.0,0.002241834876038088
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04026,0.968800325,1.0000001586786493,1.5868450958800295e-07,2.0,0.0021683551834248147
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04028,0.9687941,1.000000139522029,1.3952670474548512e-07,2.0,0.002097707083049919
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0403,0.968787875,1.0000001227070405,1.2271077226566618e-07,2.0,0.002029769369150813
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04032,0.9687816499999999,1.0000001079239218,1.079269006387662e-07,2.0,0.0019644264721195336
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04034,0.968775425,1.000000094908907,9.491128505345614e-08,2.0,0.00190156817716006
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04036,0.9687692,1.000000083513148,8.351504687809097e-08,2.0,0.0018410893579188323
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04038,0.968762975,1.0000000734684147,7.346993152745895e-08,2.0,0.0017828897242477483
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0404,0.96875675,1.0000000646492708,6.465048246750982e-08,2.0,0.0017268735832937664
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04042,0.968750525,1.000000056903643,5.6904611245300885e-08,2.0,0.0016729496131712466
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04044,0.9687443,1.0000000500569532,5.005772674149256e-08,2.0,0.001621030648516637
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04046,0.968738075,1.000000044085916,4.408653481169367e-08,2.0,0.0015710334772554737
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04048,0.96873185,1.0000000388007844,3.880127891209284e-08,2.0,0.001522878647965442
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0405,0.968725625,1.0000000341483055,3.4148700533975784e-08,2.0,0.0014764902872471091
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04052,0.9687194,1.00000003008185,3.008216620248305e-08,2.0,0.0014317959265491486
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04054,0.968713175,1.000000026474297,2.6474549719157636e-08,2.0,0.0013887263379337514
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04056,0.9687069500000001,1.0000000233446609,2.3344863375740488e-08,2.0,0.001347215378286311
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04058,0.968700725,1.0000000205539818,2.055414388690835e-08,2.0,0.001307199841511926
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0406,0.9686945,1.000000018077336,1.8077465691046513e-08,2.0,0.0012686193182869622
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04062,0.968688275,1.0000000159623958,1.596249987745324e-08,2.0,0.0012314160629504562
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04064,0.96868205,1.0000000140521235,1.405220656502948e-08,2.0,0.0011955348671542332
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04066,0.968675825,1.000000012368889,1.2368955637498402e-08,2.0,0.001160922939906125
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04068,0.9686696,1.000000010904972,1.0905025160656834e-08,2.0,0.0011275297936621052
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0407,0.968663375,1.0000000096080806,9.608123352489173e-09,2.0,0.001095307136147339
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04072,0.9686571500000001,1.0000000084526417,8.452675892556272e-09,2.0,0.0010642087675958947
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04074,0.968650925,1.000000007471265,7.471292362559723e-09,2.0,0.0010341904831234372
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04076,0.9686447,1.0000000065732244,6.573246447150183e-09,2.0,0.0010052099799626793
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04078,0.968638475,1.000000005723252,5.723269858037838e-09,2.0,0.000977226769300568
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0408,0.96863225,1.0000000051369615,5.136975733677218e-09,2.0,0.0009502020924781519
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04082,0.9686260250000001,1.0000000044815716,4.481582660531558e-09,2.0,0.0009240988413229519
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04084,0.9686198,1.000000003948754,3.948763260819277e-09,2.0,0.0008988814823966128
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04086,0.968613575,1.000000003622207,3.622214639342758e-09,2.0,0.0008745159849564752
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04088,0.9686073500000001,1.000000003157853,3.1578590853342803e-09,2.0,0.0008509697524342402
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0409,0.9686011250000001,1.0000000027804878,2.78049250290735e-09,2.0,0.0008282115572512267
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04092,0.9685949,1.0000000025488123,2.5488167132436956e-09,2.0,0.0008062114787990795
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04094,0.968588675,1.0000000022205726,2.2205755567661364e-09,2.0,0.0007849408444197318
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04096,0.96858245,1.000000001776291,1.776293168109789e-09,2.0,0.0007643721732330293
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04098,0.9685762250000001,1.0000000015910664,1.5910686101960891e-09,2.0,0.0007444791226653171
BCb,b_cb,DT,Decision Tree,uncalibrated,0.041,0.96857,1.000000001335804,1.335805355218156e-09,2.0,0.0007252364375404049
BCb,b_cb,RF,Random Forest,uncalibrated,0.036,0.97125,0.07050225582822302,0.04142770299665664,35.0,8.78592903580343e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03602,0.9712312,0.07083559050509462,0.04116207120721475,35.0,9.164161675935368e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03604,0.9712124,0.07117264925148449,0.040894994973410086,35.0,9.564908560846895e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03606,0.9711936,0.07151345715569629,0.040626527488179756,35.0,9.989691010959723e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03608,0.9711748,0.07185803735218181,0.04035672723359697,35.0,0.00010440140525995333
BCb,b_cb,RF,Random Forest,uncalibrated,0.0361,0.9711559999999999,0.07220641087304704,0.040085658350403404,35.0,0.00010918006929241773
BCb,b_cb,RF,Random Forest,uncalibrated,0.03612,0.9711371999999999,0.07255859649352495,0.03981339103493806,35.0,0.00011425167095559042
BCb,b_cb,RF,Random Forest,uncalibrated,0.03614,0.9711183999999999,0.07291461057179015,0.03954000196558093,35.0,0.00011963634301517437
BCb,b_cb,RF,Random Forest,uncalibrated,0.03616,0.9710996,0.07327446688340543,0.03926557476129714,35.0,0.0001253556823833128
BCb,b_cb,RF,Random Forest,uncalibrated,0.03618,0.9710808,0.07363817645092065,0.03899020047498165,35.0,0.00013143285730905676
BCb,b_cb,RF,Random Forest,uncalibrated,0.0362,0.971062,0.07400574736940373,0.03871397812450949,35.0,0.00013789272209141206
BCb,b_cb,RF,Random Forest,uncalibrated,0.03622,0.9710432,0.07437718462868649,0.03843701526487228,35.0,0.00014476193980894795
BCb,b_cb,RF,Random Forest,uncalibrated,0.03624,0.9710244,0.07475248993364149,0.03815942860480942,35.0,0.0001520691135969914
BCb,b_cb,RF,Random Forest,uncalibrated,0.03626,0.9710056,0.07513166152383084,0.037881344672029145,35.0,0.0001598449270464029
BCb,b_cb,RF,Random Forest,uncalibrated,0.03628,0.9709868,0.07551469399456914,0.037602900531087134,35.0,0.00016812229434834516
BCb,b_cb,RF,Random Forest,uncalibrated,0.0363,0.970968,0.0759015781214639,0.0373242445589091,35.0,0.00017693652086934775
BCb,b_cb,RF,Random Forest,uncalibrated,0.03632,0.9709492,0.07629230069145328,0.037045537282947134,35.0,0.00018632547491264048
BCb,b_cb,RF,Random Forest,uncalibrated,0.03634,0.9709304,0.07668684434350141,0.03676695228798957,35.0,0.00019632977150792777
BCb,b_cb,RF,Random Forest,uncalibrated,0.03636,0.9709116,0.077085187423269,0.03648867719784255,35.0,0.00020699296917763731
BCb,b_cb,RF,Random Forest,uncalibrated,0.03638,0.9708928,0.07748730385641964,0.03621091473927684,35.0,0.0002183617807539382
BCb,b_cb,RF,Random Forest,uncalibrated,0.0364,0.970874,0.07789316304668546,0.03593388389601878,35.0,0.00023048629947863174
BCb,b_cb,RF,Random Forest,uncalibrated,0.03642,0.9708552,0.07830272980543442,0.03565782116202328,35.0,0.00024342024180793907
BCb,b_cb,RF,Random Forest,uncalibrated,0.03644,0.9708364,0.07871596432120846,0.03538298190400618,35.0,0.0002572212085785866
BCb,b_cb,RF,Random Forest,uncalibrated,0.03646,0.9708176000000001,0.07913282217897108,0.03510964184482014,35.0,0.0002719509664773688
BCb,b_cb,RF,Random Forest,uncalibrated,0.03648,0.9707988000000001,0.07955325444075569,0.034838098680686755,35.0,0.0002876757521063448
BCb,b_cb,RF,Random Forest,uncalibrated,0.0365,0.9707800000000001,0.07997720780143683,0.03456867384721835,35.0,0.00030446660136285554
BCb,b_cb,RF,Random Forest,uncalibrated,0.03652,0.9707612,0.08040462483590224,0.0343017144513148,35.0,0.00032239970737451613
BCb,b_cb,RF,Random Forest,uncalibrated,0.03654,0.9707424,0.08083544435681357,0.034037595388616615,35.0,0.00034155681086313317
BCb,b_cb,RF,Random Forest,uncalibrated,0.03656,0.9707236,0.08126960190568422,0.033776721669268324,35.0,0.000362025627584292
BCb,b_cb,RF,Random Forest,uncalibrated,0.03658,0.9707048,0.08170703040412017,0.033519530978375296,35.0,0.0003839003184231385
BCb,b_cb,RF,Random Forest,uncalibrated,0.0366,0.970686,0.08214766099717287,0.0332664965018379,35.0,0.0004072820088654748
BCb,b_cb,RF,Random Forest,uncalibrated,0.03662,0.9706679,0.08258092763596354,0.033022046123111506,35.0,0.00043152277639322385
BCb,b_cb,RF,Random Forest,uncalibrated,0.03664,0.9706498,0.08301698329276447,0.03278256394152198,35.0,0.0004573945347323117
BCb,b_cb,RF,Random Forest,uncalibrated,0.03666,0.9706317,0.083455763603448,0.03254859907247315,35.0,0.0004850123370397392
BCb,b_cb,RF,Random Forest,uncalibrated,0.03668,0.9706136000000001,0.08389720785575444,0.03232074520028718,35.0,0.0005144998816205335
BCb,b_cb,RF,Random Forest,uncalibrated,0.0367,0.9705955,0.08434126114592602,0.032099644726512694,35.0,0.0005459903092771588
BCb,b_cb,RF,Random Forest,uncalibrated,0.03672,0.9705774,0.08478787700544173,0.03188599341289193,35.0,0.0005796271094246879
BCb,b_cb,RF,Random Forest,uncalibrated,0.03674,0.9705593,0.0852370205924738,0.031680545592329516,35.0,0.0006155651551370701
BCb,b_cb,RF,Random Forest,uncalibrated,0.03676,0.9705412,0.08568867256418805,0.03148412003252233,35.0,0.0006539718914308928
BCb,b_cb,RF,Random Forest,uncalibrated,0.03678,0.9705231,0.08614283377350122,0.03129760654942169,35.0,0.0006950287061337809
BCb,b_cb,RF,Random Forest,uncalibrated,0.0368,0.970505,0.08659953096905221,0.031121973481095078,35.0,0.0007389325188231923
BCb,b_cb,RF,Random Forest,uncalibrated,0.03682,0.9704869,0.08705882372220881,0.030958276146733313,35.0,0.0007858976308270762
BCb,b_cb,RF,Random Forest,uncalibrated,0.03684,0.9704688,0.08752081286321703,0.03080766642941182,35.0,0.0008361578884871239
BCb,b_cb,RF,Random Forest,uncalibrated,0.03686,0.9704507,0.08798565078363761,0.030671403634208984,35.0,0.0008899692232184818
BCb,b_cb,RF,Random Forest,uncalibrated,0.03688,0.9704326,0.0884535540596275,0.030550866783291202,35.0,0.0009476126459229969
BCb,b_cb,RF,Random Forest,uncalibrated,0.0369,0.9704145,0.08753764468878948,0.03051922057305876,21.0,0.0010093977907019071
BCb,b_cb,RF,Random Forest,uncalibrated,0.03692,0.9703963999999999,0.08746243865467163,0.03094478951907765,21.0,0.0010756671245029483
BCb,b_cb,RF,Random Forest,uncalibrated,0.03694,0.9703783,0.08739419952195841,0.03138826172742769,21.0,0.0011468009664814599
BCb,b_cb,RF,Random Forest,uncalibrated,0.03696,0.9703602,0.0873339007840999,0.031851456847401115,21.0,0.0012232234949921086
BCb,b_cb,RF,Random Forest,uncalibrated,0.03698,0.9703421,0.08728268062359401,0.0323364426702591,21.0,0.001305409963234746
BCb,b_cb,RF,Random Forest,uncalibrated,0.037,0.970324,0.08724188332452716,0.032845566804817594,21.0,0.001393895399294588
BCb,b_cb,RF,Random Forest,uncalibrated,0.03702,0.97030885,0.08722221285699827,0.03330119277793638,21.0,0.001477040942501315
BCb,b_cb,RF,Random Forest,uncalibrated,0.03704,0.9702936999999999,0.08721234400837444,0.033779771740700314,21.0,0.0015659633452284572
BCb,b_cb,RF,Random Forest,uncalibrated,0.03706,0.97027855,0.08721375842811258,0.034283560946669164,21.0,0.0016611816489732229
BCb,b_cb,RF,Random Forest,uncalibrated,0.03708,0.9702634,0.08722823340466325,0.034815061561194086,21.0,0.0017632816162574674
BCb,b_cb,RF,Random Forest,uncalibrated,0.0371,0.9702482499999999,0.08725791457915452,0.03537703540271097,21.0,0.0018729271619141352
