stride,feature_set,n_features,model,K0,mean,mean_err
500,30,30,MeanShift,4.81,0,0
500,30,30,MeanShift,4.82,0,0
500,30,30,MeanShift,4.83,0,0
500,30,30,MeanShift,4.84,0.0114942528735632,0.0114942528735632
500,30,30,MeanShift,4.85,0.0128205128205126,0.0128205128205128
500,30,30,MeanShift,4.86,0,0
500,30,30,MeanShift,4.87,0,0
500,30,30,MeanShift,4.88,0.0322580645161297,0.0184206529264568
500,30,30,MeanShift,4.9,0.0166666666666667,0.0117851130197758
500,30,30,MeanShift,4.93,0.0489130434782609,0.0380434782608696
5000,30,30,Birch,4.67,0,0
5000,30,30,Birch,4.7,0,0
5000,30,30,Birch,4.72,0,0
5000,30,30,Birch,4.73,0,0
5000,30,30,Birch,4.74,0,0
5000,30,30,Birch,4.75,0.125,0.125
5000,30,30,Birch,4.76,0,0
5000,30,30,Birch,4.77,0.125,0.125
5000,30,30,Birch,4.78,0.0769230769230769,0.0769230769230769
5000,30,30,Birch,4.79,0.5,0.188982236504614
5000,30,30,Birch,4.81,0.625,0.25
5000,30,30,Birch,4.82,1,0
5000,30,30,Birch,4.83,1,0
5000,30,30,Birch,4.84,0.888888888888889,0.111111111111111
5000,30,30,Birch,4.85,1,0
5000,30,30,Birch,4.86,0.875,0.125
5000,30,30,Birch,4.87,0.888888888888889,0.111111111111111
5000,30,30,Birch,4.88,1,0
5000,30,30,Birch,4.9,1,0
5000,30,30,Birch,4.93,1,0
1000,30,30,Birch,4.67,0,0
1000,30,30,Birch,4.7,0,0
1000,30,30,Birch,4.72,0,0
1000,30,30,Birch,4.73,0,0
1000,30,30,Birch,4.74,0.0625,0.0434755214775158
1000,30,30,Birch,4.75,0.181818181818182,0.0681818181818182
1000,30,30,Birch,4.76,0.15625,0.09375
1000,30,30,Birch,4.77,0.202898550724638,0.0766884437989736
1000,30,30,Birch,4.78,0.416666666666667,0.0867360833110889
1000,30,30,Birch,4.79,0.578947368421053,0.0811683790480065
1000,30,30,Birch,4.81,0.805555555555556,0.0655663160391202
1000,30,30,Birch,4.82,0.945945945945954,0.037687388582616
1000,30,30,Birch,4.83,0.934210526315789,0.0657894736842105
1000,30,30,Birch,4.84,0.909090909090909,0.0438402565609466
1000,30,30,Birch,4.85,0.983606557377049,0.0163934426229509
1000,30,30,Birch,4.86,0.953488372093037,0.0324947967909662
1000,30,30,Birch,4.87,0.957446808510628,0.0297607917523504
1000,30,30,Birch,4.88,0.966666666666667,0.0333333333333333
1000,30,30,Birch,4.9,0.978260869565247,0.0217391304347826
1000,30,30,Birch,4.93,1,0
500,30,30,Birch,4.67,0,0
500,30,30,Birch,4.7,0,0
500,30,30,Birch,4.72,0.0350877192982456,0.0245882416921661
500,30,30,Birch,4.73,0.0446428571428571,0.0262850025783567
500,30,30,Birch,4.74,0.0476190476190476,0.0270458016308126
500,30,30,Birch,4.75,0.181818181818182,0.047839528325838
500,30,30,Birch,4.76,0.185714285714286,0.0468151607110839
500,30,30,Birch,4.77,0.41304347826087,0.0652173913043478
500,30,30,Birch,4.78,0.479452054794521,0.0588757851973864
500,30,30,Birch,4.79,0.639999999999992,0.0557988665970336
500,30,30,Birch,4.81,0.782051282051282,0.0500657030506836
500,30,30,Birch,4.82,0.930555555555556,0.0272772362794991
500,30,30,Birch,4.83,0.974025974025974,0.0182451781476952
500,30,30,Birch,4.84,0.965116279069768,0.0232558139534884
500,30,30,Birch,4.85,0.976470588235266,0.0165384755396365
500,30,30,Birch,4.86,1,0
500,30,30,Birch,4.87,0.987878787878788,0.0121212121212121
500,30,30,Birch,4.88,1,0
500,30,30,Birch,4.9,1,0
500,30,30,Birch,4.93,1,0
250,30,30,Birch,4.67,0,0
250,30,30,Birch,4.7,0,0
250,30,30,Birch,4.72,0.0131578947368421,0.00924180153759012
250,30,30,Birch,4.73,0.0446428571428571,0.0190211297034701
250,30,30,Birch,4.74,0.069264069264069,0.0197432974043141
250,30,30,Birch,4.75,0.192156862745098,0.0612568602031895
250,30,30,Birch,4.76,0.288888888888889,0.0361866587056026
250,30,30,Birch,4.77,0.404255319148941,0.0372626291543725
250,30,30,Birch,4.78,0.675324675324701,0.0320047522803782
250,30,30,Birch,4.79,0.694999999999967,0.0340046045604581
250,30,30,Birch,4.81,0.870967741935484,0.0222323366969197
250,30,30,Birch,4.82,0.942176870748299,0.0238095238095238
250,30,30,Birch,4.83,0.966996699669967,0.0183754599433334
250,30,30,Birch,4.84,0.98546511627907,0.00872093023255816
250,30,30,Birch,4.85,0.993311036789296,0.00668896321070237
250,30,30,Birch,4.86,0.996124031007733,0.00387596899224805
250,30,30,Birch,4.87,0.996031746031755,0.00396825396825402
250,30,30,Birch,4.88,1,0
250,30,30,Birch,4.9,1,0
250,30,30,Birch,4.93,1,0
100,30,30,Birch,4.67,0,0
100,30,30,Birch,4.7,0,0
100,30,30,Birch,4.72,0.00711743772241993,0.00711743772241993
100,30,30,Birch,4.73,0.0104166666666667,0.00505282552159027
100,30,30,Birch,4.74,0.0457875457875458,0.00883796219469101
100,30,30,Birch,4.75,0.110591900311526,0.0224644939281245
100,30,30,Birch,4.76,0.197309417040359,0.0269058295964126
100,30,30,Birch,4.77,0.336690647482014,0.0212686985598482
100,30,30,Birch,4.78,0.420833333333333,0.0252940525549032
100,30,30,Birch,4.79,0.567204301075269,0.0245885712079073
100,30,30,Birch,4.81,0.824427480916031,0.0203880159023004
100,30,30,Birch,4.82,0.902777777777776,0.0132830843262439
100,30,30,Birch,4.83,0.954941860465116,0.00899174807366678
100,30,30,Birch,4.84,0.980769230769227,0.00622669351733383
100,30,30,Birch,4.85,0.984354628422426,0.00558245657482182
100,30,30,Birch,4.86,0.990543735224586,0.00450104793490768
100,30,30,Birch,4.87,0.99480519480518,0.00314250090923257
100,30,30,Birch,4.88,1,0
100,30,30,Birch,4.9,1,0
100,30,30,Birch,4.93,1,0
50,30,30,Birch,4.67,0,0
50,30,30,Birch,4.7,0,0
50,30,30,Birch,4.72,0.00711743772241993,0.00533807829181495
50,30,30,Birch,4.73,0.0180878552971575,0.0054579726566273
50,30,30,Birch,4.74,0.0587262200165426,0.00891357955434693
50,30,30,Birch,4.75,0.113707165109034,0.0180980530196608
50,30,30,Birch,4.76,0.192452830188679,0.0148166276596098
50,30,30,Birch,4.77,0.324904214559382,0.0130707730075061
50,30,30,Birch,4.78,0.470138888888889,0.03125
50,30,30,Birch,4.79,0.644366197183091,0.0153938663924859
50,30,30,Birch,4.81,0.88343949044586,0.0146496815286624
50,30,30,Birch,4.82,0.947331947331952,0.00680300892281646
50,30,30,Birch,4.83,0.970764119601325,0.00542203420249676
50,30,30,Birch,4.84,0.986013986013986,0.00354473340926468
50,30,30,Birch,4.85,0.994174757281552,0.00228182388890487
50,30,30,Birch,4.86,0.997638724911451,0.00131999290289249
50,30,30,Birch,4.87,0.998800959232614,0.00119904076738608
50,30,30,Birch,4.88,1,0
50,30,30,Birch,4.9,1,0
50,30,30,Birch,4.93,1,0
5000,30,30,BayesianGMM,4.67,8.58972260777777E-17,8.41940321174275E-17
5000,30,30,BayesianGMM,4.7,1.0254593360103E-10,1.0254591005919E-10
5000,30,30,BayesianGMM,4.72,7.46781705210875E-07,7.06828458966153E-07
5000,30,30,BayesianGMM,4.73,0.000795677835295799,0.000552091286230958
5000,30,30,BayesianGMM,4.74,0.000367612153423174,0.00036719723313166
5000,30,30,BayesianGMM,4.75,0.167539294369618,0.166364802961798
5000,30,30,BayesianGMM,4.76,0.140975699149541,0.140919777078438
5000,30,30,BayesianGMM,4.77,0.125148901064936,0.124978760080623
5000,30,30,BayesianGMM,4.78,0.262223021969018,0.153268535564473
5000,30,30,BayesianGMM,4.79,0.510785960468075,0.203222810144625
5000,30,30,BayesianGMM,4.81,0.776993256196673,0.144961889142951
5000,30,30,BayesianGMM,4.82,0.998707567243519,0.000811835472249445
5000,30,30,BayesianGMM,4.83,0.932372541289365,0.0669502923417339
5000,30,30,BayesianGMM,4.84,0.905711470891847,0.0940515505189672
5000,30,30,BayesianGMM,4.85,0.998382050659119,0.00153172049530181
5000,30,30,BayesianGMM,4.86,0.873065544650145,0.109142408459413
5000,30,30,BayesianGMM,4.87,0.914424248588082,0.0855671924312443
5000,30,30,BayesianGMM,4.88,0.941114653156476,0.058694481195461
5000,30,30,BayesianGMM,4.9,0.999999911630292,6.33753944869889E-08
5000,30,30,BayesianGMM,4.93,0.99995867330927,4.13246052935003E-05
1000,30,30,BayesianGMM,4.67,2.86811897451948E-19,1.58084804985445E-19
1000,30,30,BayesianGMM,4.7,1.56130411138255E-10,1.5499987374999E-10
1000,30,30,BayesianGMM,4.72,3.57704947675634E-06,3.5706513714199E-06
1000,30,30,BayesianGMM,4.73,0.000101679487036212,9.83010976181925E-05
1000,30,30,BayesianGMM,4.74,5.85681583397179E-05,5.83478003272441E-05
1000,30,30,BayesianGMM,4.75,0.0280740204804903,0.0273109348673321
1000,30,30,BayesianGMM,4.76,0.0448759043917241,0.0411989397869933
1000,30,30,BayesianGMM,4.77,0.0679074486244225,0.0391982015599661
1000,30,30,BayesianGMM,4.78,0.127105449805119,0.0458619320945809
1000,30,30,BayesianGMM,4.79,0.231654282159,0.0628439636701372
1000,30,30,BayesianGMM,4.81,0.441191545654342,0.0773930250403106
1000,30,30,BayesianGMM,4.82,0.606514129855233,0.065203355432204
1000,30,30,BayesianGMM,4.83,0.643224771868397,0.0649837309655415
1000,30,30,BayesianGMM,4.84,0.732736921815772,0.0567863488445721
1000,30,30,BayesianGMM,4.85,0.776836979244364,0.058281484452641
1000,30,30,BayesianGMM,4.86,0.79685076691737,0.0508727606634555
1000,30,30,BayesianGMM,4.87,0.879645775820377,0.0431690515998783
1000,30,30,BayesianGMM,4.88,0.884304274549283,0.036164105936507
1000,30,30,BayesianGMM,4.9,0.952610473344193,0.0261180376580294
1000,30,30,BayesianGMM,4.93,0.951891982619023,0.0251662623994641
5000,20,20,KMeans,4.67,0.333333333333333,0.192450089729875
5000,20,20,KMeans,4.7,0.2,0.2
5000,20,20,KMeans,4.72,0.285714285714286,0.184427778390829
5000,20,20,KMeans,4.73,0.333333333333333,0.210818510677892
5000,20,20,KMeans,4.74,0.416666666666667,0.209717623201965
5000,20,20,KMeans,4.75,0.416666666666667,0.25
5000,20,20,KMeans,4.76,0.166666666666667,0.166666666666667
5000,20,20,KMeans,4.77,0.375,0.18298126367785
5000,20,20,KMeans,4.78,0.5,0.188982236504614
5000,20,20,KMeans,4.79,0.375,0.18298126367785
5000,20,20,KMeans,4.81,0.333333333333333,0.166666666666667
5000,20,20,KMeans,4.82,0.5,0.188982236504614
5000,20,20,KMeans,4.83,0.666666666666666,0.192450089729875
5000,20,20,KMeans,4.84,0.555555555555556,0.175682092231577
5000,20,20,KMeans,4.85,0.5625,0.1875
5000,20,20,KMeans,4.86,0.5,0.182574185835055
5000,20,20,KMeans,4.87,0.3125,0.1875
5000,20,20,KMeans,4.88,0.428571428571429,0.170034010203401
5000,20,20,KMeans,4.9,0.4,0.163299316185545
5000,20,20,KMeans,4.93,0.5,0.166666666666667
1000,20,20,KMeans,4.67,0.520833333333339,0.0728691587888902
1000,20,20,KMeans,4.7,0.384615384615383,0.0973008510821041
1000,20,20,KMeans,4.72,0.375,0.0892857142857143
1000,20,20,KMeans,4.73,0.456140350877193,0.12280701754386
1000,20,20,KMeans,4.74,0.625,0.0869510429550315
1000,20,20,KMeans,4.75,0.523809523809524,0.093007385350513
1000,20,20,KMeans,4.76,0.382352941176471,0.0845951444896062
1000,20,20,KMeans,4.77,0.420289855072464,0.101449275362319
1000,20,20,KMeans,4.78,0.513513513513513,0.0833028919320132
1000,20,20,KMeans,4.79,0.447368421052632,0.0817428262655419
1000,20,20,KMeans,4.81,0.416666666666668,0.078119738880091
1000,20,20,KMeans,4.82,0.542857142857142,0.0920292766194651
1000,20,20,KMeans,4.83,0.605263157894737,0.0789473684210527
1000,20,20,KMeans,4.84,0.477272727272727,0.07617047451458
1000,20,20,KMeans,4.85,0.592105263157895,0.0869483666736798
1000,20,20,KMeans,4.86,0.395348837209305,0.0754428408870481
1000,20,20,KMeans,4.87,0.5,0.0780868809443031
1000,20,20,KMeans,4.88,0.522727272727273,0.0871800102733607
1000,20,20,KMeans,4.9,0.455555555555556,0.0753592220347252
1000,20,20,KMeans,4.93,0.553191489361702,0.0733026284390658
500,20,20,KMeans,4.67,0.375661375661376,0.0559947367421077
500,20,20,KMeans,4.7,0.470588235294115,0.0705882352941175
500,20,20,KMeans,4.72,0.285714285714286,0.0892857142857143
500,20,20,KMeans,4.73,0.440677966101698,0.0651894978179886
500,20,20,KMeans,4.74,0.445378151260504,0.0724510765063169
500,20,20,KMeans,4.75,0.432,0.0649923072370877
500,20,20,KMeans,4.76,0.409090909090909,0.0694329650750885
500,20,20,KMeans,4.77,0.471428571428579,0.060094572022046
500,20,20,KMeans,4.78,0.410958904109589,0.0579836762520562
500,20,20,KMeans,4.79,0.35374149659864,0.080202898792868
500,20,20,KMeans,4.81,0.403846153846154,0.0867163414004403
500,20,20,KMeans,4.82,0.567567567567568,0.0579837747514308
500,20,20,KMeans,4.83,0.441176470588235,0.0578387232446775
500,20,20,KMeans,4.84,0.333333333333319,0.0508328567775347
500,20,20,KMeans,4.85,0.487179487179479,0.0569615539573317
500,20,20,KMeans,4.86,0.476744186046512,0.0541739211317815
500,20,20,KMeans,4.87,0.535714285714286,0.0547419455258104
500,20,20,KMeans,4.88,0.48,0.0635031736311225
500,20,20,KMeans,4.9,0.445652173913028,0.0521036913964712
500,20,20,KMeans,4.93,0.483870967741936,0.0521014743927257
250,20,20,KMeans,4.67,0.44836956521739,0.0360980317385883
250,20,20,KMeans,4.7,0.382352941176467,0.0420575495426445
250,20,20,KMeans,4.72,0.473684210526316,0.0387728202022252
250,20,20,KMeans,4.73,0.435897435897436,0.0598290598290598
250,20,20,KMeans,4.74,0.465020576131687,0.0405302790197371
250,20,20,KMeans,4.75,0.425641025641022,0.0376298977472799
250,20,20,KMeans,4.76,0.415730337078652,0.0514896145500656
250,20,20,KMeans,4.77,0.430851063829792,0.0343260969648564
250,20,20,KMeans,4.78,0.438144329896907,0.0368265210469978
250,20,20,KMeans,4.79,0.488,0.0357588293649417
250,20,20,KMeans,4.81,0.435714285714284,0.035048743810587
250,20,20,KMeans,4.82,0.414383561643836,0.0392966083973938
250,20,20,KMeans,4.83,0.439344262295082,0.0353125561123574
250,20,20,KMeans,4.84,0.507331378299121,0.0381907814571254
250,20,20,KMeans,4.85,0.427350427350436,0.0309549040769183
250,20,20,KMeans,4.86,0.405882352941176,0.056114070671585
250,20,20,KMeans,4.87,0.400000000000001,0.0373608529524332
250,20,20,KMeans,4.88,0.448179271708684,0.0364145658263305
250,20,20,KMeans,4.9,0.472527472527472,0.0364464262676417
250,20,20,KMeans,4.93,0.421383647798742,0.0358068059190299
100,20,20,KMeans,4.67,0.411324786324786,0.0218168566844681
100,20,20,KMeans,4.7,0.428,0.0261958436058513
100,20,20,KMeans,4.72,0.396797153024911,0.0480427046263345
100,20,20,KMeans,4.73,0.44253859348199,0.026727342958192
100,20,20,KMeans,4.74,0.450819672131148,0.0235987135319008
100,20,20,KMeans,4.75,0.454237288135593,0.0224613485663111
100,20,20,KMeans,4.76,0.48729446935725,0.0337896997173612
100,20,20,KMeans,4.77,0.452978056426329,0.0210339758182495
100,20,20,KMeans,4.78,0.458333333333333,0.021381672664362
100,20,20,KMeans,4.79,0.446236559139785,0.0348686069114862
100,20,20,KMeans,4.81,0.458333333333333,0.0220035208450253
100,20,20,KMeans,4.82,0.498633879781421,0.0389044559177545
100,20,20,KMeans,4.83,0.473684210526316,0.0250518852166576
100,20,20,KMeans,4.84,0.412865497076023,0.0273419174913707
100,20,20,KMeans,4.85,0.470284237726098,0.038522096940247
100,20,20,KMeans,4.86,0.478823529411765,0.0247058823529412
100,20,20,KMeans,4.87,0.5,0.0218575039231491
100,20,20,KMeans,4.88,0.463169642857143,0.0228532001442487
100,20,20,KMeans,4.9,0.415178571428572,0.0263102644799858
100,20,20,KMeans,4.93,0.451505016722406,0.0277389364114698
50,20,20,KMeans,4.67,0.530037214247741,0.021044843607538
50,20,20,KMeans,4.7,0.526679841897233,0.0221470296100319
50,20,20,KMeans,4.72,0.50311111111111,0.0239794150403844
50,20,20,KMeans,4.73,0.523850085178876,0.0298126064735945
50,20,20,KMeans,4.74,0.542880258899676,0.0176454560981182
50,20,20,KMeans,4.75,0.54453125,0.0188774500242921
50,20,20,KMeans,4.76,0.569184741959611,0.0219382493139815
50,20,20,KMeans,4.77,0.546176046176046,0.0192758461869579
50,20,20,KMeans,4.78,0.545138888888888,0.0194072064062252
50,20,20,KMeans,4.79,0.527100271002712,0.0202666673965438
50,20,20,KMeans,4.81,0.536989795918367,0.0178245746322289
50,20,20,KMeans,4.82,0.556539509536785,0.023841961852861
50,20,20,KMeans,4.83,0.556430446194226,0.020694446496089
50,20,20,KMeans,4.84,0.505827505827506,0.0289844463515852
50,20,20,KMeans,4.85,0.550096961861669,0.0212678524581282
50,20,20,KMeans,4.86,0.54673721340388,0.0219102235785823
50,20,20,KMeans,4.87,0.54921968787515,0.0175221451692702
50,20,20,KMeans,4.88,0.558035714285714,0.0334821428571428
50,20,20,KMeans,4.9,0.5534140969163,0.0238388610267852
50,20,20,KMeans,4.93,0.560457516339871,0.0311488989022068
10,20,20,KMeans,4.67,0.414574468085112,0.0117105763799107
10,20,20,KMeans,4.7,0.432330827067668,0.016329952322464
10,20,20,KMeans,4.72,0.426031294452347,0.0195590327169275
10,20,20,KMeans,4.73,0.442913050876297,0.0137615193095768
10,20,20,KMeans,4.74,0.454972465176546,0.0109341443150324
10,20,20,KMeans,4.75,0.457062850031114,0.0124455507156192
10,20,20,KMeans,4.76,0.466786355475763,0.0145922515323239
10,20,20,KMeans,4.77,0.469002306805076,0.013840830449827
10,20,20,KMeans,4.78,0.459583333333332,0.0127591598520717
10,20,20,KMeans,4.79,0.445938676707907,0.0156784202708872
10,20,20,KMeans,4.81,0.449707155589509,0.0203061075239753
10,20,20,KMeans,4.82,0.483866575901974,0.017580109945219
10,20,20,KMeans,4.83,0.48255966430632,0.0229455620644014
10,20,20,KMeans,4.84,0.428421787709497,0.0243526802529968
10,20,20,KMeans,4.85,0.455813953488372,0.0245780447480429
10,20,20,KMeans,4.86,0.469447708578143,0.0243243243243243
10,20,20,KMeans,4.87,0.47639072449838,0.0162896692840135
10,20,20,KMeans,4.88,0.467745535714286,0.0184364248185541
10,20,20,KMeans,4.9,0.435824175824176,0.0215760865955868
10,20,20,KMeans,4.93,0.458786428882127,0.026182850222085
1,20,20,KMeans,4.67,0.389117250315988,0.0148735368633287
1,20,20,KMeans,4.7,0.396525515743757,0.0169364367900539
1,20,20,KMeans,4.72,0.425475893969045,0.0125617079057519
1,20,20,KMeans,4.73,0.418390609050698,0.0154644436883294
1,20,20,KMeans,4.74,0.420592520641088,0.0158653067832281
1,20,20,KMeans,4.75,0.424947112991538,0.0132268867093066
1,20,20,KMeans,4.76,0.440513603304301,0.010789050720232
1,20,20,KMeans,4.77,0.440795246932229,0.0132285062125319
1,20,20,KMeans,4.78,0.432323569037599,0.0144601832522021
1,20,20,KMeans,4.79,0.417194326813202,0.0173907434484249
1,20,20,KMeans,4.81,0.445339851557626,0.0215320398019626
1,20,20,KMeans,4.82,0.458560827830347,0.0146662900651538
1,20,20,KMeans,4.83,0.444992134242265,0.015110244242441
1,20,20,KMeans,4.84,0.437356703094631,0.0389665190795141
1,20,20,KMeans,4.85,0.457121079014004,0.0182807090072865
1,20,20,KMeans,4.86,0.45838033464937,0.0272137619853356
1,20,20,KMeans,4.87,0.448583005658387,0.0341301428982449
1,20,20,KMeans,4.88,0.466477703878945,0.0204660090166495
1,20,20,KMeans,4.9,0.474545374681543,0.0227562613245922
1,20,20,KMeans,4.93,0.461842935125378,0.0348622257019203
5000,20,20,Agglomerative,4.67,0.428571428571428,0.170034010203401
5000,20,20,Agglomerative,4.7,0.833333333333333,0.166666666666667
5000,20,20,Agglomerative,4.72,0.5,0.215165741455968
5000,20,20,Agglomerative,4.73,0.666666666666667,0.210818510677892
5000,20,20,Agglomerative,4.74,0.428571428571429,0.202030508910442
5000,20,20,Agglomerative,4.75,0.416666666666667,0.209717623201965
5000,20,20,Agglomerative,4.76,0.583333333333333,0.25
5000,20,20,Agglomerative,4.77,0.375,0.18298126367785
5000,20,20,Agglomerative,4.78,0.5,0.223606797749979
5000,20,20,Agglomerative,4.79,0.333333333333333,0.235702260395516
5000,20,20,Agglomerative,4.81,0.416666666666667,0.200693242979872
5000,20,20,Agglomerative,4.82,0.375,0.18298126367785
5000,20,20,Agglomerative,4.83,0.25,0.163663417676994
5000,20,20,Agglomerative,4.84,0.333333333333333,0.166666666666667
5000,20,20,Agglomerative,4.85,0.2,0.115470053837925
5000,20,20,Agglomerative,4.86,0.7,0.152752523165195
5000,20,20,Agglomerative,4.87,0.333333333333333,0.210818510677892
5000,20,20,Agglomerative,4.88,0.5,0.176776695296637
5000,20,20,Agglomerative,4.9,0.599999999999999,0.163299316185545
5000,20,20,Agglomerative,4.93,0.5,0.166666666666667
1000,20,20,Agglomerative,4.67,0.0212765957446808,0.0212765957446808
1000,20,20,Agglomerative,4.7,0.153846153846154,0.072160242458822
1000,20,20,Agglomerative,4.72,0.2,0.0742781352708207
1000,20,20,Agglomerative,4.73,0.233333333333334,0.0785403232453173
1000,20,20,Agglomerative,4.74,0.166666666666667,0.0881917103688197
1000,20,20,Agglomerative,4.75,0.2,0.0730296743340221
1000,20,20,Agglomerative,4.76,0.352941176470588,0.0831890330807704
1000,20,20,Agglomerative,4.77,0.333333333333329,0.0796819072889596
1000,20,20,Agglomerative,4.78,0.26984126984127,0.0713403335055372
1000,20,20,Agglomerative,4.79,0.394736842105261,0.0803572542664568
1000,20,20,Agglomerative,4.81,0.525000000000004,0.0799639341780454
1000,20,20,Agglomerative,4.82,0.357142857142857,0.0903507902905251
1000,20,20,Agglomerative,4.83,0.428571428571429,0.0865042958313569
1000,20,20,Agglomerative,4.84,0.431818181818182,0.0755370292175288
1000,20,20,Agglomerative,4.85,0.45,0.0796627506815692
1000,20,20,Agglomerative,4.86,0.5625,0.0751156515721665
1000,20,20,Agglomerative,4.87,0.452380952380952,0.0777319387388095
1000,20,20,Agglomerative,4.88,0.444444444444444,0.0912870929175277
1000,20,20,Agglomerative,4.9,0.478260869565227,0.0744651163980586
1000,20,20,Agglomerative,4.93,0.48936170212766,0.073704289683782
500,20,20,Agglomerative,4.67,0.0222222222222222,0.0149822191658498
500,20,20,Agglomerative,4.7,0.0980392156862752,0.0420541384108377
500,20,20,Agglomerative,4.72,0.263157894736842,0.0588438941447313
500,20,20,Agglomerative,4.73,0.23728813559322,0.055860428949412
500,20,20,Agglomerative,4.74,0.222222222222219,0.052798995923499
500,20,20,Agglomerative,4.75,0.353846153846154,0.059770270261231
500,20,20,Agglomerative,4.76,0.318181818181818,0.0730579603105527
500,20,20,Agglomerative,4.77,0.428571428571425,0.05957554687345
500,20,20,Agglomerative,4.78,0.452054794520548,0.0586540300395668
500,20,20,Agglomerative,4.79,0.56,0.0577038103571135
500,20,20,Agglomerative,4.81,0.519230769230769,0.0838249796834745
500,20,20,Agglomerative,4.82,0.465753424657534,0.0684931506849315
500,20,20,Agglomerative,4.83,0.473333333333333,0.0578887822562464
500,20,20,Agglomerative,4.84,0.609195402298851,0.0526149200827251
500,20,20,Agglomerative,4.85,0.461538461538479,0.0568114573750767
500,20,20,Agglomerative,4.86,0.5,0.0542326144546638
500,20,20,Agglomerative,4.87,0.428571428571433,0.0543192214735266
500,20,20,Agglomerative,4.88,0.511111111111111,0.0529868059907346
500,20,20,Agglomerative,4.9,0.516483516483517,0.065934065934066
500,20,20,Agglomerative,4.93,0.505376344086011,0.0521255898646919
250,20,20,Agglomerative,4.67,0.0293333333333333,0.0133333333333333
250,20,20,Agglomerative,4.7,0.0696517412935323,0.032624072260209
250,20,20,Agglomerative,4.72,0.0584795321637427,0.0188849700174725
250,20,20,Agglomerative,4.73,0.107758620689655,0.0294602800835115
250,20,20,Agglomerative,4.74,0.150602409638556,0.0280826983888272
250,20,20,Agglomerative,4.75,0.0890688259109312,0.0222160291945402
250,20,20,Agglomerative,4.76,0.133333333333336,0.024733283866815
250,20,20,Agglomerative,4.77,0.144927536231884,0.0283752176919583
250,20,20,Agglomerative,4.78,0.163265306122449,0.0248871957502711
250,20,20,Agglomerative,4.79,0.166101694915254,0.0300339748248633
250,20,20,Agglomerative,4.81,0.224025974025974,0.0323374015532175
250,20,20,Agglomerative,4.82,0.306122448979592,0.0612244897959184
250,20,20,Agglomerative,4.83,0.256666666666667,0.0436399409308084
250,20,20,Agglomerative,4.84,0.296296296296296,0.034262146640472
250,20,20,Agglomerative,4.85,0.306666666666666,0.0352766841475279
250,20,20,Agglomerative,4.86,0.314705882352941,0.0441176470588235
250,20,20,Agglomerative,4.87,0.354354354354354,0.0572936457307475
250,20,20,Agglomerative,4.88,0.31830985915493,0.0360739393658189
250,20,20,Agglomerative,4.9,0.3344262295082,0.0287142741584411
250,20,20,Agglomerative,4.93,0.383152173913043,0.0407608695652174
100,20,20,Agglomerative,4.67,0.0849256900212314,0.0153101964987855
100,20,20,Agglomerative,4.7,0.11336032388664,0.0153632922761217
100,20,20,Agglomerative,4.72,0.224199288256228,0.0320284697508897
100,20,20,Agglomerative,4.73,0.237024221453287,0.0224830301355831
100,20,20,Agglomerative,4.74,0.284779050736498,0.0273131248253333
100,20,20,Agglomerative,4.75,0.320574162679426,0.0238435668065806
100,20,20,Agglomerative,4.76,0.325859491778774,0.0344770182202415
100,20,20,Agglomerative,4.77,0.337662337662338,0.0198379900214539
100,20,20,Agglomerative,4.78,0.330995792426367,0.0187215655672346
100,20,20,Agglomerative,4.79,0.342741935483871,0.0295480648385846
100,20,20,Agglomerative,4.81,0.390524967989757,0.0232668452107552
100,20,20,Agglomerative,4.82,0.400568181818187,0.0224739783219272
100,20,20,Agglomerative,4.83,0.387700534759358,0.0240641711229946
100,20,20,Agglomerative,4.84,0.383177570093458,0.0271327121934601
100,20,20,Agglomerative,4.85,0.388888888888889,0.0291199681384616
100,20,20,Agglomerative,4.86,0.420238095238095,0.0199487321855064
100,20,20,Agglomerative,4.87,0.416156670746634,0.0219181983167088
100,20,20,Agglomerative,4.88,0.417410714285714,0.0210579935983406
100,20,20,Agglomerative,4.9,0.421111111111112,0.0281767642065633
100,20,20,Agglomerative,4.93,0.468409586056645,0.0281279985483123
50,20,20,Agglomerative,4.67,0.0744284954811271,0.00807233171995774
50,20,20,Agglomerative,4.7,0.148258706467662,0.0149585038590776
50,20,20,Agglomerative,4.72,0.173007246376811,0.0148321456932678
50,20,20,Agglomerative,4.73,0.226027397260274,0.0154172995581134
50,20,20,Agglomerative,4.74,0.285714285714286,0.0160569373646729
50,20,20,Agglomerative,4.75,0.310747663551402,0.0195946193542198
50,20,20,Agglomerative,4.76,0.344360902255639,0.0191134596139726
50,20,20,Agglomerative,4.77,0.364357864357865,0.0162473888649846
50,20,20,Agglomerative,4.78,0.383275261324042,0.0161185135975197
50,20,20,Agglomerative,4.79,0.377688172043011,0.0254667947869575
50,20,20,Agglomerative,4.81,0.412666666666671,0.0187946065996934
50,20,20,Agglomerative,4.82,0.467983651226158,0.034741144414169
50,20,20,Agglomerative,4.83,0.457704918032787,0.0217631826560998
50,20,20,Agglomerative,4.84,0.404428904428904,0.0239914181970874
50,20,20,Agglomerative,4.85,0.450258397932816,0.0266976464079739
50,20,20,Agglomerative,4.86,0.460047003525264,0.0346650998824912
50,20,20,Agglomerative,4.87,0.464004839685422,0.0196934380364314
50,20,20,Agglomerative,4.88,0.455357142857143,0.0180191682117743
