feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,chi,chi_err
21,20,KNN,kd_tree,33,uncalibrated,4.73,0.005510243920015244,0.0038699868775059214
21,20,KNN,kd_tree,33,uncalibrated,4.74,0.016690208280379475,0.004990003396644011
21,20,KNN,kd_tree,33,uncalibrated,4.75,0.04061406212929082,0.013292636538056377
21,20,KNN,kd_tree,33,uncalibrated,4.76,0.09429300402354973,0.019263715523908258
21,20,KNN,kd_tree,33,uncalibrated,4.77,0.13738102565972116,0.013364778977427202
21,20,KNN,kd_tree,33,uncalibrated,4.78,0.1582298428477884,0.006727117227200761
21,20,KNN,kd_tree,33,uncalibrated,4.79,0.10397968440391937,0.0070465966075428195
21,20,KNN,kd_tree,33,uncalibrated,4.81,0.0200478527682057,0.008896217406032587
21,20,KNN,kd_tree,33,uncalibrated,4.82,0.004436547244345129,0.0024167556315257844
21,20,KNN,kd_tree,33,uncalibrated,4.83,0.004443811161947824,0.0034664360231431565
21,20,KNN,kd_tree,33,uncalibrated,4.84,0.0010990350523110135,0.0010258224046827786
21,20,KNN,kd_tree,33,uncalibrated,4.85,1.899876508026951e-05,1.8998765080269812e-05
21,20,KNN,kd_tree,33,uncalibrated,4.86,0.0,0.0
21,20,KNN,kd_tree,33,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,33,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,33,uncalibrated,4.9,0.0,0.0
21,20,KNN,kd_tree,33,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.72,0.000410178346863783,0.00040534902884450437
21,20,KNN,kd_tree,35,uncalibrated,4.73,0.005703709440708565,0.003908605080208373
21,20,KNN,kd_tree,35,uncalibrated,4.74,0.016580443668961723,0.005009385972318232
21,20,KNN,kd_tree,35,uncalibrated,4.75,0.040424409948768336,0.012933793235604098
21,20,KNN,kd_tree,35,uncalibrated,4.76,0.09373980176568734,0.01942597328117081
21,20,KNN,kd_tree,35,uncalibrated,4.77,0.13616013760638984,0.012877631685085093
21,20,KNN,kd_tree,35,uncalibrated,4.78,0.1576114614873506,0.006675864682921586
21,20,KNN,kd_tree,35,uncalibrated,4.79,0.10480796448227012,0.006985569104415641
21,20,KNN,kd_tree,35,uncalibrated,4.81,0.020592736884792923,0.008989285281542641
21,20,KNN,kd_tree,35,uncalibrated,4.82,0.0045231302620969485,0.002535300969941927
21,20,KNN,kd_tree,35,uncalibrated,4.83,0.004577331809961328,0.003485110234745085
21,20,KNN,kd_tree,35,uncalibrated,4.84,0.0012289965761121766,0.001120919181069557
21,20,KNN,kd_tree,35,uncalibrated,4.85,3.0025803424817074e-05,3.0025803424818243e-05
21,20,KNN,kd_tree,35,uncalibrated,4.86,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.9,0.0,0.0
21,20,KNN,kd_tree,35,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.72,0.000425014773326095,0.00042069208974015006
21,20,KNN,kd_tree,37,uncalibrated,4.73,0.005650983529455718,0.004011711444143877
21,20,KNN,kd_tree,37,uncalibrated,4.74,0.016553735604329895,0.004999212248111957
21,20,KNN,kd_tree,37,uncalibrated,4.75,0.03950869359751291,0.012622785402936884
21,20,KNN,kd_tree,37,uncalibrated,4.76,0.09304889318675333,0.01981649026628434
21,20,KNN,kd_tree,37,uncalibrated,4.77,0.13461242407741486,0.013053404710279007
21,20,KNN,kd_tree,37,uncalibrated,4.78,0.1576901741884955,0.006635998471551953
21,20,KNN,kd_tree,37,uncalibrated,4.79,0.10143015158729947,0.006900190247566424
21,20,KNN,kd_tree,37,uncalibrated,4.81,0.021056000018302386,0.008922949044104678
21,20,KNN,kd_tree,37,uncalibrated,4.82,0.004656981555497815,0.0025385175989875407
21,20,KNN,kd_tree,37,uncalibrated,4.83,0.004671081052683726,0.003508978763568943
21,20,KNN,kd_tree,37,uncalibrated,4.84,0.0012111210643644817,0.0011109742973185366
21,20,KNN,kd_tree,37,uncalibrated,4.85,4.198047068503203e-05,4.1980470685037334e-05
21,20,KNN,kd_tree,37,uncalibrated,4.86,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.9,0.0,0.0
21,20,KNN,kd_tree,37,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.72,0.00038254123910812015,0.0003786505396806478
21,20,KNN,kd_tree,39,uncalibrated,4.73,0.005820477181921168,0.0040607837733788715
21,20,KNN,kd_tree,39,uncalibrated,4.74,0.016054247450077795,0.004846915804572761
21,20,KNN,kd_tree,39,uncalibrated,4.75,0.0391357532895284,0.012334188112076153
21,20,KNN,kd_tree,39,uncalibrated,4.76,0.09220310654366703,0.019997493423752045
21,20,KNN,kd_tree,39,uncalibrated,4.77,0.1339004678625541,0.013164811158122194
21,20,KNN,kd_tree,39,uncalibrated,4.78,0.15689435714567096,0.006800921936252743
21,20,KNN,kd_tree,39,uncalibrated,4.79,0.10193462413691949,0.006849372247165851
21,20,KNN,kd_tree,39,uncalibrated,4.81,0.021415785133647454,0.008960246737057096
21,20,KNN,kd_tree,39,uncalibrated,4.82,0.004817377869545655,0.0025092651170457434
21,20,KNN,kd_tree,39,uncalibrated,4.83,0.004804687499134317,0.0035322588890556355
21,20,KNN,kd_tree,39,uncalibrated,4.84,0.0012608704847130014,0.0011694938509015124
21,20,KNN,kd_tree,39,uncalibrated,4.85,3.778518367377665e-05,3.778518367377785e-05
21,20,KNN,kd_tree,39,uncalibrated,4.86,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.9,0.0,0.0
21,20,KNN,kd_tree,39,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.72,0.00034613041325606483,0.0003426100362012286
21,20,KNN,kd_tree,41,uncalibrated,4.73,0.00568537592803592,0.0038991100445363246
21,20,KNN,kd_tree,41,uncalibrated,4.74,0.016030046414030382,0.004792361181290909
21,20,KNN,kd_tree,41,uncalibrated,4.75,0.03875059683760645,0.012051105784448816
21,20,KNN,kd_tree,41,uncalibrated,4.76,0.09147968435030109,0.019969580072584023
21,20,KNN,kd_tree,41,uncalibrated,4.77,0.13307716323300176,0.013550042194999917
21,20,KNN,kd_tree,41,uncalibrated,4.78,0.15611616918112486,0.006657147142591613
21,20,KNN,kd_tree,41,uncalibrated,4.79,0.10284132851484172,0.006816716358981344
21,20,KNN,kd_tree,41,uncalibrated,4.81,0.0218178235225311,0.009029236344918999
21,20,KNN,kd_tree,41,uncalibrated,4.82,0.004969219482119695,0.002561408354350651
21,20,KNN,kd_tree,41,uncalibrated,4.83,0.004940963270446572,0.003587711481849882
21,20,KNN,kd_tree,41,uncalibrated,4.84,0.0013867949562793433,0.0012429579667126238
21,20,KNN,kd_tree,41,uncalibrated,4.85,6.700992157104315e-05,6.700992157104081e-05
21,20,KNN,kd_tree,41,uncalibrated,4.86,1.2523873634114252e-06,1.2523873634115056e-06
21,20,KNN,kd_tree,41,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.9,0.0,0.0
21,20,KNN,kd_tree,41,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,43,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,43,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,43,uncalibrated,4.72,0.00036079195640885794,0.0003575906771749114
21,20,KNN,kd_tree,43,uncalibrated,4.73,0.005557096967918118,0.0037982238408260744
21,20,KNN,kd_tree,43,uncalibrated,4.74,0.015871992162366486,0.004725691804081874
21,20,KNN,kd_tree,43,uncalibrated,4.75,0.03836228778447007,0.012292266934570091
21,20,KNN,kd_tree,43,uncalibrated,4.76,0.08990944648033111,0.019752076484277646
21,20,KNN,kd_tree,43,uncalibrated,4.77,0.1313211040262228,0.013207407730886932
21,20,KNN,kd_tree,43,uncalibrated,4.78,0.15548012784013038,0.006469937710229346
21,20,KNN,kd_tree,43,uncalibrated,4.79,0.10325604658962534,0.0067803883414187935
21,20,KNN,kd_tree,43,uncalibrated,4.81,0.022195416609413,0.008838807868355222
21,20,KNN,kd_tree,43,uncalibrated,4.82,0.00510628895997852,0.0025745735189090894
21,20,KNN,kd_tree,43,uncalibrated,4.83,0.0051217601405588314,0.003708877996377443
21,20,KNN,kd_tree,43,uncalibrated,4.84,0.0014355797010919056,0.001275824172980531
21,20,KNN,kd_tree,43,uncalibrated,4.85,6.0921405170865495e-05,6.092140517085962e-05
21,20,KNN,kd_tree,43,uncalibrated,4.86,2.2723459102039e-06,1.5947993955097751e-06
21,20,KNN,kd_tree,43,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,43,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,43,uncalibrated,4.9,1.0360783192324213e-06,1.0360783192323118e-06
21,20,KNN,kd_tree,43,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,45,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,45,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,45,uncalibrated,4.72,0.0003744423620037683,0.0003715187798077
21,20,KNN,kd_tree,45,uncalibrated,4.73,0.005661786237315607,0.0037657370591599936
21,20,KNN,kd_tree,45,uncalibrated,4.74,0.015708494621218653,0.004652886708500804
21,20,KNN,kd_tree,45,uncalibrated,4.75,0.03827362005407074,0.012366826628011595
21,20,KNN,kd_tree,45,uncalibrated,4.76,0.08933998677527862,0.01999428925061549
21,20,KNN,kd_tree,45,uncalibrated,4.77,0.1311034929893324,0.013599626353249544
21,20,KNN,kd_tree,45,uncalibrated,4.78,0.15513606080236086,0.006555819908338105
21,20,KNN,kd_tree,45,uncalibrated,4.79,0.1035479185821362,0.006720728676852404
21,20,KNN,kd_tree,45,uncalibrated,4.81,0.022669368318106772,0.00907866159277349
21,20,KNN,kd_tree,45,uncalibrated,4.82,0.005304978214678015,0.002668756637801281
21,20,KNN,kd_tree,45,uncalibrated,4.83,0.005252610457560399,0.00371727559136773
21,20,KNN,kd_tree,45,uncalibrated,4.84,0.0014415778656210437,0.0012948074234623943
21,20,KNN,kd_tree,45,uncalibrated,4.85,5.5626507733786864e-05,5.562650773378744e-05
21,20,KNN,kd_tree,45,uncalibrated,4.86,2.0748481915886947e-06,1.4561896702704076e-06
21,20,KNN,kd_tree,45,uncalibrated,4.87,0.0,0.0
21,20,KNN,kd_tree,45,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,45,uncalibrated,4.9,9.460290430916078e-07,9.460290430916272e-07
21,20,KNN,kd_tree,45,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,47,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,47,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,47,uncalibrated,4.72,0.000344441749729854,0.0003404336760400075
21,20,KNN,kd_tree,47,uncalibrated,4.73,0.00570652755141396,0.0037727683841263025
21,20,KNN,kd_tree,47,uncalibrated,4.74,0.01557989143720501,0.004566606865853981
21,20,KNN,kd_tree,47,uncalibrated,4.75,0.038318113835367804,0.012255235685367299
21,20,KNN,kd_tree,47,uncalibrated,4.76,0.0884036872386713,0.020064724620537388
21,20,KNN,kd_tree,47,uncalibrated,4.77,0.1301892458212917,0.013636623511247073
21,20,KNN,kd_tree,47,uncalibrated,4.78,0.154550461231129,0.006263809914092274
21,20,KNN,kd_tree,47,uncalibrated,4.79,0.10453607150297359,0.006664529786830959
21,20,KNN,kd_tree,47,uncalibrated,4.81,0.02276025602429959,0.008985842705397458
21,20,KNN,kd_tree,47,uncalibrated,4.82,0.005534815460592208,0.0027400080043464754
21,20,KNN,kd_tree,47,uncalibrated,4.83,0.005404810511638201,0.0037608964088921906
21,20,KNN,kd_tree,47,uncalibrated,4.84,0.001482754228238862,0.001331299961306394
21,20,KNN,kd_tree,47,uncalibrated,4.85,5.199985551373953e-05,5.095734046046431e-05
21,20,KNN,kd_tree,47,uncalibrated,4.86,4.7570838994245955e-06,3.909860022804631e-06
21,20,KNN,kd_tree,47,uncalibrated,4.87,3.894137862215737e-06,3.894137862215656e-06
21,20,KNN,kd_tree,47,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,47,uncalibrated,4.9,8.672289779358899e-07,8.672289779359636e-07
21,20,KNN,kd_tree,47,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,49,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,49,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,49,uncalibrated,4.72,0.00035837948915113684,0.00035347683120218594
21,20,KNN,kd_tree,49,uncalibrated,4.73,0.005795122704615538,0.003725043974805233
21,20,KNN,kd_tree,49,uncalibrated,4.74,0.015547906942904513,0.004594153980692101
21,20,KNN,kd_tree,49,uncalibrated,4.75,0.03800428634787735,0.012076624026695622
21,20,KNN,kd_tree,49,uncalibrated,4.76,0.0878997094926815,0.019994262504532616
21,20,KNN,kd_tree,49,uncalibrated,4.77,0.1295173816287323,0.013600370257922378
21,20,KNN,kd_tree,49,uncalibrated,4.78,0.154255452385467,0.006162864529881753
21,20,KNN,kd_tree,49,uncalibrated,4.79,0.1048129010799575,0.006631408916488041
21,20,KNN,kd_tree,49,uncalibrated,4.81,0.022838713896273198,0.008993978518719185
21,20,KNN,kd_tree,49,uncalibrated,4.82,0.0057979620990913664,0.0027082576235921744
21,20,KNN,kd_tree,49,uncalibrated,4.83,0.005546031489879645,0.0037991412163121806
21,20,KNN,kd_tree,49,uncalibrated,4.84,0.00151636939097298,0.0013448548280526186
21,20,KNN,kd_tree,49,uncalibrated,4.85,8.029265786624382e-05,7.741729731080001e-05
21,20,KNN,kd_tree,49,uncalibrated,4.86,4.376675690890961e-06,3.597201495366705e-06
21,20,KNN,kd_tree,49,uncalibrated,4.87,3.5827365837711077e-06,3.582736583771106e-06
21,20,KNN,kd_tree,49,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,49,uncalibrated,4.9,7.978795552937251e-07,7.978795552938539e-07
21,20,KNN,kd_tree,49,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,51,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,51,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,51,uncalibrated,4.72,0.00033082243500649045,0.0003262967595987883
21,20,KNN,kd_tree,51,uncalibrated,4.73,0.0058440655669354516,0.003838263066980527
21,20,KNN,kd_tree,51,uncalibrated,4.74,0.015259904881113354,0.0045807046740045185
21,20,KNN,kd_tree,51,uncalibrated,4.75,0.037806552570318855,0.011873856801261667
21,20,KNN,kd_tree,51,uncalibrated,4.76,0.08712463078182806,0.020230667744603543
21,20,KNN,kd_tree,51,uncalibrated,4.77,0.12849049584888855,0.013874407134524494
21,20,KNN,kd_tree,51,uncalibrated,4.78,0.1538257299257669,0.006181345962889075
21,20,KNN,kd_tree,51,uncalibrated,4.79,0.10527994209224953,0.006630221241651065
21,20,KNN,kd_tree,51,uncalibrated,4.81,0.023317162549122326,0.00899706379537319
21,20,KNN,kd_tree,51,uncalibrated,4.82,0.006073201998234284,0.002758690495835928
21,20,KNN,kd_tree,51,uncalibrated,4.83,0.005553610540334454,0.00377442819489478
21,20,KNN,kd_tree,51,uncalibrated,4.84,0.0014851594259037296,0.001325148811945388
21,20,KNN,kd_tree,51,uncalibrated,4.85,7.672495391131648e-05,7.1474441723008e-05
21,20,KNN,kd_tree,51,uncalibrated,4.86,4.040137767715271e-06,3.3206000731931732e-06
21,20,KNN,kd_tree,51,uncalibrated,4.87,3.307247419313533e-06,3.307247419313492e-06
21,20,KNN,kd_tree,51,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,51,uncalibrated,4.9,7.365278017149621e-07,7.36527801714935e-07
21,20,KNN,kd_tree,51,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,61,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,61,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,61,uncalibrated,4.72,0.00038753944065865725,0.0003820013186423538
21,20,KNN,kd_tree,61,uncalibrated,4.73,0.005857479288661036,0.00373414653891903
21,20,KNN,kd_tree,61,uncalibrated,4.74,0.01417858438007803,0.004315078526699712
21,20,KNN,kd_tree,61,uncalibrated,4.75,0.03668564713223813,0.01155618661666131
21,20,KNN,kd_tree,61,uncalibrated,4.76,0.08375015959715681,0.019997526910900683
21,20,KNN,kd_tree,61,uncalibrated,4.77,0.12528734125642638,0.013681242982622924
21,20,KNN,kd_tree,61,uncalibrated,4.78,0.15145436251157818,0.006437824502477519
21,20,KNN,kd_tree,61,uncalibrated,4.79,0.10659064276081516,0.006398710660250809
21,20,KNN,kd_tree,61,uncalibrated,4.81,0.025321151390015933,0.008902887191467073
21,20,KNN,kd_tree,61,uncalibrated,4.82,0.006917662370691618,0.0026331560240068766
21,20,KNN,kd_tree,61,uncalibrated,4.83,0.006273243766996437,0.003979096898840602
21,20,KNN,kd_tree,61,uncalibrated,4.84,0.001824248807330855,0.0015654402222811962
21,20,KNN,kd_tree,61,uncalibrated,4.85,0.00014668402369030702,0.00013872320155461774
21,20,KNN,kd_tree,61,uncalibrated,4.86,8.161987017976416e-06,5.834273535319956e-06
21,20,KNN,kd_tree,61,uncalibrated,4.87,2.3117846110277567e-06,2.3117846110277948e-06
21,20,KNN,kd_tree,61,uncalibrated,4.88,0.0,0.0
21,20,KNN,kd_tree,61,uncalibrated,4.9,5.148370900994985e-07,5.148370900995817e-07
21,20,KNN,kd_tree,61,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,81,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,81,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,81,uncalibrated,4.72,0.0003671053603880782,0.0003505767146628614
21,20,KNN,kd_tree,81,uncalibrated,4.73,0.005949649698436323,0.003638838889305266
21,20,KNN,kd_tree,81,uncalibrated,4.74,0.013330615507764577,0.0040608175818329945
21,20,KNN,kd_tree,81,uncalibrated,4.75,0.03541869446994454,0.012022622205500695
21,20,KNN,kd_tree,81,uncalibrated,4.76,0.07895064279955948,0.019444460526392458
21,20,KNN,kd_tree,81,uncalibrated,4.77,0.11875325103108167,0.014084596013384694
21,20,KNN,kd_tree,81,uncalibrated,4.78,0.14769467036605977,0.005720562673449966
21,20,KNN,kd_tree,81,uncalibrated,4.79,0.10751397470641143,0.005965467323501441
21,20,KNN,kd_tree,81,uncalibrated,4.81,0.029249657258798478,0.009000648120387356
21,20,KNN,kd_tree,81,uncalibrated,4.82,0.008485111044739395,0.0026264672071812678
21,20,KNN,kd_tree,81,uncalibrated,4.83,0.007479329617223846,0.004198547080073722
21,20,KNN,kd_tree,81,uncalibrated,4.84,0.0020153034164237457,0.0015488209878506613
21,20,KNN,kd_tree,81,uncalibrated,4.85,0.00019578154924391488,0.00018471802952957654
21,20,KNN,kd_tree,81,uncalibrated,4.86,1.94363857606349e-05,1.4309368965532385e-05
21,20,KNN,kd_tree,81,uncalibrated,4.87,3.30911138062628e-05,3.276139935950863e-05
21,20,KNN,kd_tree,81,uncalibrated,4.88,6.084314983681791e-07,4.271776774120119e-07
21,20,KNN,kd_tree,81,uncalibrated,4.9,2.919842725591456e-07,2.9198427255914565e-07
21,20,KNN,kd_tree,81,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,101,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,101,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,101,uncalibrated,4.72,0.00032437980305627173,0.000313182418972916
21,20,KNN,kd_tree,101,uncalibrated,4.73,0.006099162145845786,0.003751142837377356
21,20,KNN,kd_tree,101,uncalibrated,4.74,0.013065287778078952,0.004032700819000393
21,20,KNN,kd_tree,101,uncalibrated,4.75,0.033807099235506975,0.01154002887793617
21,20,KNN,kd_tree,101,uncalibrated,4.76,0.07548018364874458,0.018816348593149186
21,20,KNN,kd_tree,101,uncalibrated,4.77,0.11359460348364994,0.014158796114529332
21,20,KNN,kd_tree,101,uncalibrated,4.78,0.14430585012801683,0.005438967202293444
21,20,KNN,kd_tree,101,uncalibrated,4.79,0.10858084342564177,0.00560898041832243
21,20,KNN,kd_tree,101,uncalibrated,4.81,0.032003491004254016,0.009740012935458092
21,20,KNN,kd_tree,101,uncalibrated,4.82,0.009841691515064767,0.002826254555791028
21,20,KNN,kd_tree,101,uncalibrated,4.83,0.008471422165757532,0.004265981132904636
21,20,KNN,kd_tree,101,uncalibrated,4.84,0.0025949922026039735,0.0018921102837024387
21,20,KNN,kd_tree,101,uncalibrated,4.85,0.0002796314466995104,0.0002591885957063631
21,20,KNN,kd_tree,101,uncalibrated,4.86,5.359922758675313e-05,3.910169866843179e-05
21,20,KNN,kd_tree,101,uncalibrated,4.87,7.034391671891244e-05,6.824137870183042e-05
21,20,KNN,kd_tree,101,uncalibrated,4.88,3.9132624848481423e-07,2.747488228115074e-07
21,20,KNN,kd_tree,101,uncalibrated,4.9,1.8779617804730084e-07,1.8779617804730325e-07
21,20,KNN,kd_tree,101,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,151,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,151,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,151,uncalibrated,4.72,0.00034806461620297773,0.0003344885662880262
21,20,KNN,kd_tree,151,uncalibrated,4.73,0.006180621391348608,0.0036683842725202444
21,20,KNN,kd_tree,151,uncalibrated,4.74,0.01194773507152056,0.0037093645034233357
21,20,KNN,kd_tree,151,uncalibrated,4.75,0.03124374383619405,0.01083218661189537
21,20,KNN,kd_tree,151,uncalibrated,4.76,0.06883108425242529,0.01814743242864739
21,20,KNN,kd_tree,151,uncalibrated,4.77,0.10356962062316136,0.01386766010152092
21,20,KNN,kd_tree,151,uncalibrated,4.78,0.13805706408529062,0.00509834957630531
21,20,KNN,kd_tree,151,uncalibrated,4.79,0.11138068432490933,0.005211354551625452
21,20,KNN,kd_tree,151,uncalibrated,4.81,0.03907333353417499,0.01023038978496812
21,20,KNN,kd_tree,151,uncalibrated,4.82,0.014088227429321684,0.0032536994147363777
21,20,KNN,kd_tree,151,uncalibrated,4.83,0.011179444770505123,0.0048034656269034925
21,20,KNN,kd_tree,151,uncalibrated,4.84,0.0039024946036596924,0.002271483937685096
21,20,KNN,kd_tree,151,uncalibrated,4.85,0.00050960496062261,0.0004352711355510662
21,20,KNN,kd_tree,151,uncalibrated,4.86,0.00016393416779143658,0.00012268914525897376
21,20,KNN,kd_tree,151,uncalibrated,4.87,0.00018022674603354589,0.00016648630756505123
21,20,KNN,kd_tree,151,uncalibrated,4.88,2.927475532284844e-07,1.9247815683248364e-07
21,20,KNN,kd_tree,151,uncalibrated,4.9,8.401863129951848e-08,8.401863129952883e-08
21,20,KNN,kd_tree,151,uncalibrated,4.93,0.0,0.0
21,20,KNN,kd_tree,201,uncalibrated,4.67,0.0,0.0
21,20,KNN,kd_tree,201,uncalibrated,4.7,0.0,0.0
21,20,KNN,kd_tree,201,uncalibrated,4.72,0.00037070547223375165,0.0003554817008950276
21,20,KNN,kd_tree,201,uncalibrated,4.73,0.007455492353244933,0.003515062519279995
21,20,KNN,kd_tree,201,uncalibrated,4.74,0.011344778260232178,0.0034827508035658195
21,20,KNN,kd_tree,201,uncalibrated,4.75,0.029454143026044384,0.010217435506750064
21,20,KNN,kd_tree,201,uncalibrated,4.76,0.06328409698762585,0.01685697491079189
21,20,KNN,kd_tree,201,uncalibrated,4.77,0.09645777256636812,0.013344358976677594
21,20,KNN,kd_tree,201,uncalibrated,4.78,0.13116927301420753,0.005176052115965622
21,20,KNN,kd_tree,201,uncalibrated,4.79,0.11344916091557743,0.004846666629190638
21,20,KNN,kd_tree,201,uncalibrated,4.81,0.04466007789181288,0.010080196034751611
21,20,KNN,kd_tree,201,uncalibrated,4.82,0.018484514309033577,0.003593490389548239
21,20,KNN,kd_tree,201,uncalibrated,4.83,0.013851403163351452,0.005094501073023447
21,20,KNN,kd_tree,201,uncalibrated,4.84,0.005517244662883301,0.0026825384500871966
21,20,KNN,kd_tree,201,uncalibrated,4.85,0.0008088365925630043,0.0005731563149186946
21,20,KNN,kd_tree,201,uncalibrated,4.86,0.0003746825362635749,0.0002404003362164236
21,20,KNN,kd_tree,201,uncalibrated,4.87,0.0002733274266353247,0.00023297531460450636
21,20,KNN,kd_tree,201,uncalibrated,4.88,1.0335776793595881e-06,6.251640626824163e-07
21,20,KNN,kd_tree,201,uncalibrated,4.9,1.1854340314972047e-06,1.185434031497076e-06
21,20,KNN,kd_tree,201,uncalibrated,4.93,0.0,0.0
21,20,KNN,ball_tree,1,uncalibrated,4.67,0.0,0.0
21,20,KNN,ball_tree,1,uncalibrated,4.7,0.0,0.0
21,20,KNN,ball_tree,1,uncalibrated,4.72,0.0,0.0
21,20,KNN,ball_tree,1,uncalibrated,4.73,0.012229934901725706,0.005942087039377596
21,20,KNN,ball_tree,1,uncalibrated,4.74,0.029003018855945417,0.01006448988224637
21,20,KNN,ball_tree,1,uncalibrated,4.75,0.09398087285953625,0.013343252860778863
21,20,KNN,ball_tree,1,uncalibrated,4.76,0.17662128658172355,0.018988596216216378
21,20,KNN,ball_tree,1,uncalibrated,4.77,0.24896600015599793,0.0024027906136861866
