feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,mean,mean_err
30,30,KNN,kd_tree,51,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,51,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,51,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,51,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,51,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,51,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.73,0.0007945801271328204,0.0003525883759881159
30,30,KNN,kd_tree,61,uncalibrated,4.74,0.01551806461881267,0.008355880948591438
30,30,KNN,kd_tree,61,uncalibrated,4.75,0.08034693099504385,0.012735397010268523
30,30,KNN,kd_tree,61,uncalibrated,4.76,0.23515728843597697,0.024778296162007832
30,30,KNN,kd_tree,61,uncalibrated,4.77,0.5058610964216463,0.01989818749564012
30,30,KNN,kd_tree,61,uncalibrated,4.78,0.7260587431693986,0.024149845911645262
30,30,KNN,kd_tree,61,uncalibrated,4.79,0.9132776909520167,0.012036135578798051
30,30,KNN,kd_tree,61,uncalibrated,4.81,0.9944938055312227,0.0045050682017270804
30,30,KNN,kd_tree,61,uncalibrated,4.82,0.9987994701109455,0.0010381281753016397
30,30,KNN,kd_tree,61,uncalibrated,4.83,0.9997933599669376,0.00012575711932426815
30,30,KNN,kd_tree,61,uncalibrated,4.84,0.9994268027054912,0.000573197294508776
30,30,KNN,kd_tree,61,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,61,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.73,0.0008503401360544165,0.00040516126008656477
30,30,KNN,kd_tree,81,uncalibrated,4.74,0.015492029246074557,0.008000719165767708
30,30,KNN,kd_tree,81,uncalibrated,4.75,0.08125179443008781,0.012668101695344365
30,30,KNN,kd_tree,81,uncalibrated,4.76,0.23921143365587816,0.025638692969699717
30,30,KNN,kd_tree,81,uncalibrated,4.77,0.5085955130757998,0.01962341570539074
30,30,KNN,kd_tree,81,uncalibrated,4.78,0.7276748971193415,0.023459046169755225
30,30,KNN,kd_tree,81,uncalibrated,4.79,0.9131044499536723,0.011979175139593828
30,30,KNN,kd_tree,81,uncalibrated,4.81,0.9942983696164358,0.004806333050607903
30,30,KNN,kd_tree,81,uncalibrated,4.82,0.9989088415014342,0.0009372278304155323
30,30,KNN,kd_tree,81,uncalibrated,4.83,0.9997925095964313,0.00012928793075453972
30,30,KNN,kd_tree,81,uncalibrated,4.84,0.9993524993524996,0.0006475006475005762
30,30,KNN,kd_tree,81,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,81,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.72,2.912055911473523e-05,2.9120559114735005e-05
30,30,KNN,kd_tree,101,uncalibrated,4.73,0.0009345322287330826,0.0004442579081465413
30,30,KNN,kd_tree,101,uncalibrated,4.74,0.016245313851773528,0.008218783043352877
30,30,KNN,kd_tree,101,uncalibrated,4.75,0.08300713792309346,0.012690785335251514
30,30,KNN,kd_tree,101,uncalibrated,4.76,0.2411693872089911,0.025614732262702646
30,30,KNN,kd_tree,101,uncalibrated,4.77,0.5105929947833493,0.019619508701413983
30,30,KNN,kd_tree,101,uncalibrated,4.78,0.7278671617161716,0.02364883218841321
30,30,KNN,kd_tree,101,uncalibrated,4.79,0.9131203181170044,0.011848633845136725
30,30,KNN,kd_tree,101,uncalibrated,4.81,0.9943881792759433,0.004742649837502888
30,30,KNN,kd_tree,101,uncalibrated,4.82,0.9988998899890207,0.000976006386941928
30,30,KNN,kd_tree,101,uncalibrated,4.83,0.9998127964056945,0.00011682615095159913
30,30,KNN,kd_tree,101,uncalibrated,4.84,0.9993941701862492,0.0006058298137506246
30,30,KNN,kd_tree,101,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,101,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.72,3.895597974289053e-05,2.7381582019265605e-05
30,30,KNN,kd_tree,151,uncalibrated,4.73,0.0013346398161913876,0.0005540628322237061
30,30,KNN,kd_tree,151,uncalibrated,4.74,0.01744036520285475,0.008245997556741467
30,30,KNN,kd_tree,151,uncalibrated,4.75,0.0854574156784241,0.012712090544843915
30,30,KNN,kd_tree,151,uncalibrated,4.76,0.24407851560169447,0.025483337837148005
30,30,KNN,kd_tree,151,uncalibrated,4.77,0.5143131809442529,0.019500098447935453
30,30,KNN,kd_tree,151,uncalibrated,4.78,0.7276903973509937,0.023560612213830975
30,30,KNN,kd_tree,151,uncalibrated,4.79,0.9133027954273758,0.011876729059732333
30,30,KNN,kd_tree,151,uncalibrated,4.81,0.9941737020373085,0.004941610636469251
30,30,KNN,kd_tree,151,uncalibrated,4.82,0.9988795237139607,0.001003977423204136
30,30,KNN,kd_tree,151,uncalibrated,4.83,0.9998469586510137,9.929856828687694e-05
30,30,KNN,kd_tree,151,uncalibrated,4.84,0.999328486083453,0.0006483582642523023
30,30,KNN,kd_tree,151,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,151,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.72,2.92654375182909e-05,2.057024320850302e-05
30,30,KNN,kd_tree,201,uncalibrated,4.73,0.00143415575185298,0.0005998732002282706
30,30,KNN,kd_tree,201,uncalibrated,4.74,0.018040863642950298,0.008452881224943245
30,30,KNN,kd_tree,201,uncalibrated,4.75,0.08676096262871806,0.012637090030478165
30,30,KNN,kd_tree,201,uncalibrated,4.76,0.24578683160772727,0.02567651930638129
30,30,KNN,kd_tree,201,uncalibrated,4.77,0.5155539506767239,0.01933802425350468
30,30,KNN,kd_tree,201,uncalibrated,4.78,0.7272284411276948,0.023546302567805478
30,30,KNN,kd_tree,201,uncalibrated,4.79,0.9120523144924464,0.011966298130937868
30,30,KNN,kd_tree,201,uncalibrated,4.81,0.9940279518438342,0.0050225969389691705
30,30,KNN,kd_tree,201,uncalibrated,4.82,0.9989069802503073,0.0009804367597721654
30,30,KNN,kd_tree,201,uncalibrated,4.83,0.9998124457079681,0.00013713618405434983
30,30,KNN,kd_tree,201,uncalibrated,4.84,0.9993302717183312,0.0006523327418849201
30,30,KNN,kd_tree,201,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,201,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.74,0.009708737864077669,0.009708737864077669
30,30,KNN,ball_tree,1,uncalibrated,4.75,0.05813953488372152,0.01286200741290632
30,30,KNN,ball_tree,1,uncalibrated,4.76,0.18876404494382035,0.027613945454931472
30,30,KNN,ball_tree,1,uncalibrated,4.77,0.421978021978022,0.022896336852763252
30,30,KNN,ball_tree,1,uncalibrated,4.78,0.6791666666666683,0.022507163762565074
30,30,KNN,ball_tree,1,uncalibrated,4.79,0.8695652173913043,0.015809727702370414
30,30,KNN,ball_tree,1,uncalibrated,4.81,0.9923371647509581,0.007662835249042136
30,30,KNN,ball_tree,1,uncalibrated,4.82,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.83,0.9976470588235201,0.00235294117647058
30,30,KNN,ball_tree,1,uncalibrated,4.84,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,1,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.74,0.010517799352750809,0.005663430420711974
30,30,KNN,ball_tree,3,uncalibrated,4.75,0.06589147286821823,0.01186675202716096
30,30,KNN,ball_tree,3,uncalibrated,4.76,0.20074906367041198,0.022428172167160837
30,30,KNN,ball_tree,3,uncalibrated,4.77,0.461469534050169,0.020605507435953494
30,30,KNN,ball_tree,3,uncalibrated,4.78,0.7006944444444444,0.02469919339413712
30,30,KNN,ball_tree,3,uncalibrated,4.79,0.8902356902356905,0.013417413363751657
30,30,KNN,ball_tree,3,uncalibrated,4.81,0.9930025445292618,0.006997455470737934
30,30,KNN,ball_tree,3,uncalibrated,4.82,0.9974747474747366,0.0018745138610051454
30,30,KNN,ball_tree,3,uncalibrated,4.83,0.9992156862745284,0.0007843137254903032
30,30,KNN,ball_tree,3,uncalibrated,4.84,0.9993815708101477,0.0006184291898577788
30,30,KNN,ball_tree,3,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,3,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.74,0.012135922330097085,0.008252427184466019
30,30,KNN,ball_tree,5,uncalibrated,4.75,0.06569767441860465,0.011848959038908452
30,30,KNN,ball_tree,5,uncalibrated,4.76,0.20584269662921337,0.02355373509798452
30,30,KNN,ball_tree,5,uncalibrated,4.77,0.4720430107526984,0.01986781889567799
30,30,KNN,ball_tree,5,uncalibrated,4.78,0.7083333333333334,0.023833916076791764
30,30,KNN,ball_tree,5,uncalibrated,4.79,0.9006085192697769,0.012120418047811162
30,30,KNN,ball_tree,5,uncalibrated,4.81,0.9942748091603053,0.005725190839694638
30,30,KNN,ball_tree,5,uncalibrated,4.82,0.9984848484848158,0.0011247083166033513
30,30,KNN,ball_tree,5,uncalibrated,4.83,0.9995294117647152,0.00047058823529405017
30,30,KNN,ball_tree,5,uncalibrated,4.84,0.9996289424860799,0.00037105751391475433
30,30,KNN,ball_tree,5,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,5,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.74,0.01352288488210818,0.009361997226074897
30,30,KNN,ball_tree,7,uncalibrated,4.75,0.06602990033222828,0.011969171367050441
30,30,KNN,ball_tree,7,uncalibrated,4.76,0.20738362760834658,0.023296054647225315
30,30,KNN,ball_tree,7,uncalibrated,4.77,0.47580645161290325,0.019907211056589717
30,30,KNN,ball_tree,7,uncalibrated,4.78,0.7125,0.023702637063822515
30,30,KNN,ball_tree,7,uncalibrated,4.79,0.8985776128633198,0.012115531338277597
30,30,KNN,ball_tree,7,uncalibrated,4.81,0.9940021810250819,0.005452562704471142
30,30,KNN,ball_tree,7,uncalibrated,4.82,0.9982435597189695,0.001393721395109999
30,30,KNN,ball_tree,7,uncalibrated,4.83,0.9996638655462092,0.0003361344537814801
30,30,KNN,ball_tree,7,uncalibrated,4.84,0.9994699178372902,0.0005300821627351495
30,30,KNN,ball_tree,7,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,7,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.74,0.013484358144552318,0.009169363538295576
30,30,KNN,ball_tree,9,uncalibrated,4.75,0.06912144702842732,0.012206115162593992
30,30,KNN,ball_tree,9,uncalibrated,4.76,0.21023720349563044,0.023557493375711135
30,30,KNN,ball_tree,9,uncalibrated,4.77,0.4784946236559242,0.02006488879961329
30,30,KNN,ball_tree,9,uncalibrated,4.78,0.7125,0.02371979343972126
30,30,KNN,ball_tree,9,uncalibrated,4.79,0.9044399368942979,0.011897872650776272
30,30,KNN,ball_tree,9,uncalibrated,4.81,0.993638676844784,0.005513146734520691
30,30,KNN,ball_tree,9,uncalibrated,4.82,0.9984061930783239,0.001307960529721799
30,30,KNN,ball_tree,9,uncalibrated,4.83,0.9994771241830251,0.0003675216786586373
30,30,KNN,ball_tree,9,uncalibrated,4.84,0.9995877138734114,0.00041228612657175865
30,30,KNN,ball_tree,9,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,9,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.74,0.012797881729920564,0.0088261253309797
30,30,KNN,ball_tree,11,uncalibrated,4.75,0.0697674418604663,0.012295693858882914
30,30,KNN,ball_tree,11,uncalibrated,4.76,0.21450459652706821,0.0232926542410447
30,30,KNN,ball_tree,11,uncalibrated,4.77,0.48289345063537586,0.01984476704574248
30,30,KNN,ball_tree,11,uncalibrated,4.78,0.7143939393939394,0.023413462701835388
30,30,KNN,ball_tree,11,uncalibrated,4.79,0.9057717130739443,0.011974632561352871
30,30,KNN,ball_tree,11,uncalibrated,4.81,0.99323386537127,0.006072172102706441
30,30,KNN,ball_tree,11,uncalibrated,4.82,0.9986959761549926,0.0010701495243177722
30,30,KNN,ball_tree,11,uncalibrated,4.83,0.9993582887700628,0.0004760202269637865
30,30,KNN,ball_tree,11,uncalibrated,4.84,0.9994940124810255,0.0005059875189745307
30,30,KNN,ball_tree,11,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,11,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.74,0.013069454817027636,0.008588498879761016
30,30,KNN,ball_tree,13,uncalibrated,4.75,0.0697674418604663,0.012328057639019839
30,30,KNN,ball_tree,13,uncalibrated,4.76,0.21642178046672428,0.022933560040013366
30,30,KNN,ball_tree,13,uncalibrated,4.77,0.4840777502067825,0.01997305096906816
30,30,KNN,ball_tree,13,uncalibrated,4.78,0.716185897435897,0.024025459446631522
30,30,KNN,ball_tree,13,uncalibrated,4.79,0.9045092838196268,0.012163882383908139
30,30,KNN,ball_tree,13,uncalibrated,4.81,0.9933940105695832,0.006018790369935356
30,30,KNN,ball_tree,13,uncalibrated,4.82,0.9987389659520807,0.0010613182995336877
30,30,KNN,ball_tree,13,uncalibrated,4.83,0.9994570135747072,0.0004027863458927206
30,30,KNN,ball_tree,13,uncalibrated,4.84,0.99957185671468,0.0004281432852862678
30,30,KNN,ball_tree,13,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,13,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.73,0.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.74,0.012944983818770222,0.007443365695792879
30,30,KNN,ball_tree,15,uncalibrated,4.75,0.07131782945736434,0.012453443205238899
30,30,KNN,ball_tree,15,uncalibrated,4.76,0.21857677902621725,0.02383553085134682
30,30,KNN,ball_tree,15,uncalibrated,4.77,0.4862007168458884,0.01995336307062776
30,30,KNN,ball_tree,15,uncalibrated,4.78,0.7176388888888889,0.024152693917176022
30,30,KNN,ball_tree,15,uncalibrated,4.79,0.9042596348884363,0.012470292469631787
30,30,KNN,ball_tree,15,uncalibrated,4.81,0.9932569974554709,0.005979643765903431
30,30,KNN,ball_tree,15,uncalibrated,4.82,0.9987704918032783,0.0010552486544860955
30,30,KNN,ball_tree,15,uncalibrated,4.83,0.9993725490196359,0.0003804027451431383
30,30,KNN,ball_tree,15,uncalibrated,4.84,0.9995052566481138,0.0004947433518861579
30,30,KNN,ball_tree,15,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,15,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.73,0.0003961180431768614,0.00027866501999819206
30,30,KNN,ball_tree,17,uncalibrated,4.74,0.012707024557395776,0.007852655625356942
30,30,KNN,ball_tree,17,uncalibrated,4.75,0.07233242134063046,0.012429931126506482
30,30,KNN,ball_tree,17,uncalibrated,4.76,0.2202247191011236,0.023922323011535757
30,30,KNN,ball_tree,17,uncalibrated,4.77,0.4871916508539002,0.019943854847796864
30,30,KNN,ball_tree,17,uncalibrated,4.78,0.7174019607843133,0.023828353555517195
30,30,KNN,ball_tree,17,uncalibrated,4.79,0.9058584894404027,0.012106905529581593
30,30,KNN,ball_tree,17,uncalibrated,4.81,0.9932644813650653,0.0058374494836102575
30,30,KNN,ball_tree,17,uncalibrated,4.82,0.9987945998071359,0.0010508435254437743
30,30,KNN,ball_tree,17,uncalibrated,4.83,0.9994463667820256,0.00033564948100869835
30,30,KNN,ball_tree,17,uncalibrated,4.84,0.9994543271854366,0.0005456728145803526
30,30,KNN,ball_tree,17,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,17,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.73,0.0003544214070529807,0.00024933185999838245
30,30,KNN,ball_tree,19,uncalibrated,4.74,0.013285641287685229,0.007920286152273888
30,30,KNN,ball_tree,19,uncalibrated,4.75,0.07298041615667192,0.01243163999878293
30,30,KNN,ball_tree,19,uncalibrated,4.76,0.2221170904790065,0.02377600445962543
30,30,KNN,ball_tree,19,uncalibrated,4.77,0.490096208262592,0.019967359401953648
30,30,KNN,ball_tree,19,uncalibrated,4.78,0.7180921052631579,0.023789816941709153
30,30,KNN,ball_tree,19,uncalibrated,4.79,0.9060531653677788,0.01215322415931194
30,30,KNN,ball_tree,19,uncalibrated,4.81,0.9931699477701889,0.006026516673362736
30,30,KNN,ball_tree,19,uncalibrated,4.82,0.9986709197235623,0.0010769082488407767
30,30,KNN,ball_tree,19,uncalibrated,4.83,0.9995046439628763,0.00030031795669205796
30,30,KNN,ball_tree,19,uncalibrated,4.84,0.9994141197148717,0.0005858802851283133
30,30,KNN,ball_tree,19,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.73,0.0004884004884004884,0.0002775372750709372
30,30,KNN,ball_tree,21,uncalibrated,4.74,0.013291724456773,0.0079750346740638
30,30,KNN,ball_tree,21,uncalibrated,4.75,0.07378183831672558,0.01250648504802699
30,30,KNN,ball_tree,21,uncalibrated,4.76,0.22308022308022304,0.024529344573171713
30,30,KNN,ball_tree,21,uncalibrated,4.77,0.49180747567844346,0.01991430476118095
30,30,KNN,ball_tree,21,uncalibrated,4.78,0.7188492063492063,0.023932936329189254
30,30,KNN,ball_tree,21,uncalibrated,4.79,0.9076596155703661,0.01214386121966337
30,30,KNN,ball_tree,21,uncalibrated,4.81,0.9933660487095601,0.005725190839694694
30,30,KNN,ball_tree,21,uncalibrated,4.82,0.9986772486772487,0.001092968715769057
30,30,KNN,ball_tree,21,uncalibrated,4.83,0.9995518207283193,0.0002717162465310031
30,30,KNN,ball_tree,21,uncalibrated,4.84,0.9993815708101477,0.0006184291898577788
30,30,KNN,ball_tree,21,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.9,1.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.93,1.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.73,0.0004459308807134901,0.00025340359897781225
30,30,KNN,ball_tree,23,uncalibrated,4.74,0.01350780920219502,0.008231321232587588
30,30,KNN,ball_tree,23,uncalibrated,4.75,0.07457027300303336,0.012549585372946705
30,30,KNN,ball_tree,23,uncalibrated,4.76,0.2233512457254519,0.02446718558201717
30,30,KNN,ball_tree,23,uncalibrated,4.77,0.49345488546049554,0.020005897516818447
30,30,KNN,ball_tree,23,uncalibrated,4.78,0.7201992753623189,0.024180258854269367
30,30,KNN,ball_tree,23,uncalibrated,4.79,0.9082811535408785,0.012182162488751003
30,30,KNN,ball_tree,23,uncalibrated,4.81,0.9933620975771654,0.00564221705940926
30,30,KNN,ball_tree,23,uncalibrated,4.82,0.9986824769433574,0.0011065288929328096
30,30,KNN,ball_tree,23,uncalibrated,4.83,0.9995907928388934,0.0002480887468325656
30,30,KNN,ball_tree,23,uncalibrated,4.84,0.9994353472614341,0.0005646527385658785
30,30,KNN,ball_tree,23,uncalibrated,4.85,1.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.86,1.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.87,1.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.88,1.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.9,1.0,0.0
