transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1256,1.2234623999999998,0.00028136181692684626,0.00033856970929084664,3.0,0.001118763546561006
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1255,1.22342975,0.00028730003047334584,0.0003402967117220381,3.0,0.0011734136514048943
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1254,1.2233971,0.0002962042934298444,0.00034211230000013605,5.0,0.001231317336399284
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1253,1.2233644499999998,0.0003017678005667776,0.00034424938054666555,5.0,0.0012926873606642802
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1252,1.2233318,0.000307254800660059,0.00034635646624414743,5.0,0.0013577510661599197
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1251,1.22329915,0.00031266033167289003,0.0003484309114170381,5.0,0.001426751384121211
AB,a_b,LR,Logistic Regression,uncalibrated,-0.125,1.2232664999999998,0.00031797948269059905,0.00035047003711094466,5.0,0.0014999479081707393
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1249,1.22323385,0.00032320740307327885,0.00035247113749127534,5.0,0.0015776180380167929
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1248,1.2232011999999999,0.0003283393115905139,0.00035443148642681066,5.0,0.0016600581978041685
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1247,1.22316855,0.0003333705055115685,0.00035634834423096647,5.0,0.0017475851333428377
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1246,1.2231359,0.0003382963696234235,0.000358218964532386,5.0,0.0018405372925909488
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1245,1.2231032499999999,0.0003431123851497588,0.00036004060124681856,5.0,0.001939276293916947
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1244,1.2230706,0.0003478141385430088,0.00036181051562122856,5.0,0.0020441884868033686
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1243,1.22303795,0.00035239733012215255,0.00036352598332143124,5.0,0.002155686609784154
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1242,1.2230052999999999,0.00035685778252904387,0.00036518430153464367,5.0,0.002274211550523196
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1241,1.22297265,0.00036119144897588855,0.0003667827960581355,5.0,0.0024002342130419446
AB,a_b,LR,Logistic Regression,uncalibrated,-0.124,1.22294,0.0003653944212572377,0.0003683188283459343,5.0,0.0025342574971858067
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1239,1.22289565,0.00036849889410153953,0.0003689673573895488,5.0,0.002676310991558983
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1238,1.2228512999999999,0.00037144667388399407,0.0003695338103526578,5.0,0.002827832395705157
